0.000000000000000000e+00,1.534467381509149675e+01,1.259525996126721115e+00,1.545645242990592827e+01
1.534467381509149675e+01,0.000000000000000000e+00,1.300363335711187851e+01,9.817791316767643384e-01
1.259525996126721115e+00,1.300363335711187851e+01,0.000000000000000000e+00,1.316815283684778670e+01
1.545645242990592827e+01,9.817791316767643384e-01,1.316815283684778670e+01,0.000000000000000000e+00
