CCI,hazard,risk,survival,epoch,epsilon,shock_severity,seed,run_idx
0.5416547987151995,0.2665125308351379,0.1849203055352345,0.8150796944647655,1000,0.0005,0.5,101,1
0.5340306060305792,0.2606044717917731,0.1911931804459302,0.8088068195540697,1000,0.001,0.5,101,2
0.533215384132771,0.2544238613979797,0.2021816824403738,0.7978183175596262,1000,0.0015,0.5,101,3
0.5333445463626404,0.2677034472638885,0.1834200322547697,0.8165799677452302,1000,0.0005,0.5,102,1
0.522637287890007,0.2631989938627923,0.1846881698756217,0.8153118301243782,1000,0.001,0.5,102,2
0.5359212402568001,0.2483876043258321,0.1833001637272238,0.8166998362727762,1000,0.0015,0.5,102,3
0.5100057731968067,0.2629586743453945,0.1901620669986704,0.8098379330013296,1000,0.0005,0.5,103,1
0.5269163082114393,0.2536594530820851,0.1647278098270665,0.8352721901729334,1000,0.001,0.5,103,2
0.5434463436255835,0.2537292630889135,0.1918001134973511,0.8081998865026488,1000,0.0015,0.5,103,3
