domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,cci_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,800,0.0036,0.04,904,0.44054352322508855,0.7737077426625106,0.3138933157350474,0.447528229074779,True,0.4400242471717118,0.43975360885072695,0.44025497494263627,1,0.773784289934709,0.7736983293743926,0.7738639770664364,1
bio,800,0.0036,0.04,905,0.4403176145102312,0.7737025585423272,0.3132032416850157,0.4428443038476892,True,0.4400242471717118,0.43975360885072695,0.44025497494263627,1,0.773784289934709,0.7736983293743926,0.7738639770664364,1
bio,800,0.0036,0.04,906,0.4394507910943636,0.7735209595763899,0.3125556204832483,0.43119824097467774,True,0.4400242471717118,0.43975360885072695,0.44025497494263627,1,0.773784289934709,0.7736983293743926,0.7738639770664364,1
bio,800,0.0036,0.06,901,0.43914857136473856,0.7724320335027073,0.3130406026118008,0.44187452856711745,True,0.4384242471717117,0.4381536088507269,0.4386549749426362,1,0.772144289934709,0.7720583293743926,0.7722239770664363,1
bio,800,0.0036,0.06,902,0.43774586210177113,0.7723163873728095,0.31413796757690726,0.4384789078008922,True,0.4384242471717117,0.4381536088507269,0.4386549749426362,1,0.772144289934709,0.7720583293743926,0.7722239770664363,1
bio,800,0.0036,0.06,903,0.43813912073407707,0.77210605795151,0.31368985870236954,0.43368264126488837,True,0.4384242471717117,0.4381536088507269,0.4386549749426362,1,0.772144289934709,0.7720583293743926,0.7722239770664363,1
bio,800,0.0036,0.06,904,0.43894352322508856,0.7720677426625105,0.3147133157350474,0.4478424823797155,True,0.4384242471717117,0.4381536088507269,0.4386549749426362,1,0.772144289934709,0.7720583293743926,0.7722239770664363,1
bio,800,0.0036,0.06,905,0.4387176145102312,0.7720625585423272,0.31402324168501566,0.44316146926320416,True,0.4384242471717117,0.4381536088507269,0.4386549749426362,1,0.772144289934709,0.7720583293743926,0.7722239770664363,1
bio,800,0.0036,0.06,906,0.4378507910943635,0.7718809595763898,0.31337562048324835,0.43152059984822383,True,0.4384242471717117,0.4381536088507269,0.4386549749426362,1,0.772144289934709,0.7720583293743926,0.7722239770664363,1
bio,800,0.0039,0.02,901,0.4473485705314055,0.7777120331693739,0.31040060277846737,0.44084485879119445,True,0.44662424633837855,0.4463536080173937,0.44685497410930297,1,0.7774242896013759,0.7773383290410593,0.7775039767331029,1
bio,800,0.0039,0.02,902,0.44594586126843805,0.7775963870394763,0.3114979677435739,0.4374483031284799,True,0.44662424633837855,0.4463536080173937,0.44685497410930297,1,0.7774242896013759,0.7773383290410593,0.7775039767331029,1
bio,800,0.0039,0.02,903,0.44633911990074393,0.7773860576181767,0.31104985886903613,0.4326447873248658,True,0.44662424633837855,0.4463536080173937,0.44685497410930297,1,0.7774242896013759,0.7773383290410593,0.7775039767331029,1
bio,800,0.0039,0.02,904,0.4471435223917553,0.7773477423291774,0.31207331590171405,0.44682723727164564,True,0.44662424633837855,0.4463536080173937,0.44685497410930297,1,0.7774242896013759,0.7773383290410593,0.7775039767331029,1
bio,800,0.0039,0.02,905,0.446917613676898,0.7773425582089939,0.3113832418516823,0.44213686427290105,True,0.44662424633837855,0.4463536080173937,0.44685497410930297,1,0.7774242896013759,0.7773383290410593,0.7775039767331029,1
bio,800,0.0039,0.02,906,0.4460507902610303,0.7771609592430565,0.31073562064991495,0.4304793516951884,True,0.44662424633837855,0.4463536080173937,0.44685497410930297,1,0.7774242896013759,0.7773383290410593,0.7775039767331029,1
bio,800,0.0039,0.04,901,0.4457485705314055,0.776072033169374,0.3112206027784674,0.44116576961801685,True,0.4450242463383785,0.44475360801739366,0.44525497410930304,1,0.7757842896013758,0.7756983290410593,0.7758639767331029,1
bio,800,0.0039,0.04,902,0.44434586126843795,0.7759563870394762,0.3123179677435739,0.43776948882747785,True,0.4450242463383785,0.44475360801739366,0.44525497410930304,1,0.7757842896013758,0.7756983290410593,0.7758639767331029,1
bio,800,0.0039,0.04,903,0.44473911990074394,0.7757460576181768,0.3118698588690362,0.4329682157310961,True,0.4450242463383785,0.44475360801739366,0.44525497410930304,1,0.7757842896013758,0.7756983290410593,0.7758639767331029,1
bio,800,0.0039,0.04,904,0.4455435223917553,0.7757077423291773,0.31289331590171404,0.4471436686401261,True,0.4450242463383785,0.44475360801739366,0.44525497410930304,1,0.7757842896013758,0.7756983290410593,0.7758639767331029,1
bio,800,0.0039,0.04,905,0.445317613676898,0.7757025582089938,0.31220324185168236,0.4424561979662314,True,0.4450242463383785,0.44475360801739366,0.44525497410930304,1,0.7757842896013758,0.7756983290410593,0.7758639767331029,1
bio,800,0.0039,0.04,906,0.4444507902610303,0.7755209592430565,0.31155562064991493,0.43080383074551903,True,0.4450242463383785,0.44475360801739366,0.44525497410930304,1,0.7757842896013758,0.7756983290410593,0.7758639767331029,1
bio,800,0.0039,0.06,901,0.4441485705314054,0.7744320331693739,0.3120406027784674,0.4414856971939351,True,0.44342424633837846,0.4431536080173937,0.443654974109303,1,0.7741442896013759,0.7740583290410594,0.7742239767331031,1
bio,800,0.0039,0.06,902,0.44274586126843796,0.7743163870394763,0.31313796774357394,0.4380897053071745,True,0.44342424633837846,0.4431536080173937,0.443654974109303,1,0.7741442896013759,0.7740583290410594,0.7742239767331031,1
bio,800,0.0039,0.06,903,0.44313911990074384,0.7741060576181767,0.3126898588690362,0.4332906830330725,True,0.44342424633837846,0.4431536080173937,0.443654974109303,1,0.7741442896013759,0.7740583290410594,0.7742239767331031,1
bio,800,0.0039,0.06,904,0.44394352239175533,0.7740677423291773,0.31371331590171403,0.4474591158894113,True,0.44342424633837846,0.4431536080173937,0.443654974109303,1,0.7741442896013759,0.7740583290410594,0.7742239767331031,1
bio,800,0.0039,0.06,905,0.44371761367689794,0.774062558208994,0.3130232418516823,0.44277455199967036,True,0.44342424633837846,0.4431536080173937,0.443654974109303,1,0.7741442896013759,0.7740583290410594,0.7742239767331031,1
bio,800,0.0039,0.06,906,0.4428507902610302,0.7738809592430566,0.3123756206499149,0.43112735197017144,True,0.44342424633837846,0.4431536080173937,0.443654974109303,1,0.7741442896013759,0.7740583290410594,0.7742239767331031,1
bio,800,0.0042,0.02,901,0.45234856969807224,0.7797120328360406,0.30940060294513405,0.4404521669006208,True,0.45162424550504543,0.4513536071840605,0.45185497327596996,1,0.7794242892680424,0.7793383287077261,0.7795039763997699,1
bio,800,0.0042,0.02,902,0.4509458604351048,0.7795963867061431,0.31049796791024054,0.43705529521068504,True,0.45162424550504543,0.4513536071840605,0.45185497327596996,1,0.7794242892680424,0.7793383287077261,0.7795039763997699,1
bio,800,0.0042,0.02,903,0.4513391190674107,0.7793860572848436,0.3100498590357028,0.4322490555321881,True,0.45162424550504543,0.4513536071840605,0.45185497327596996,1,0.7794242892680424,0.7793383287077261,0.7795039763997699,1
bio,800,0.0042,0.02,904,0.45214352155842225,0.7793477419958441,0.3110733160683807,0.4464400068534358,True,0.45162424550504543,0.4513536071840605,0.45185497327596996,1,0.7794242892680424,0.7793383287077261,0.7795039763997699,1
bio,800,0.0042,0.02,905,0.4519176128435649,0.7793425578756608,0.31038324201834894,0.4417461005911797,True,0.45162424550504543,0.4513536071840605,0.45185497327596996,1,0.7794242892680424,0.7793383287077261,0.7795039763997699,1
bio,800,0.0042,0.02,906,0.45105078942769716,0.7791609589097231,0.30973562081658157,0.4300823431294117,True,0.45162424550504543,0.4513536071840605,0.45185497327596996,1,0.7794242892680424,0.7793383287077261,0.7795039763997699,1
bio,800,0.0042,0.04,901,0.4507485696980723,0.7780720328360407,0.31022060294513404,0.44077428296045873,True,0.45002424550504533,0.4497536071840605,0.4502549732759699,1,0.7777842892680426,0.7776983287077261,0.7778639763997698,1
bio,800,0.0042,0.04,902,0.4493458604351048,0.7779563867061431,0.3113179679102405,0.4373776688512379,True,0.45002424550504533,0.4497536071840605,0.4502549732759699,1,0.7777842892680426,0.7776983287077261,0.7778639763997698,1
bio,800,0.0042,0.04,903,0.4497391190674107,0.7777460572848435,0.31086985903570286,0.4325736618429439,True,0.45002424550504533,0.4497536071840605,0.4502549732759699,1,0.7777842892680426,0.7776983287077261,0.7778639763997698,1
bio,800,0.0042,0.04,904,0.45054352155842226,0.777707741995844,0.31189331606838067,0.44675764461232886,True,0.45002424550504533,0.4497536071840605,0.4502549732759699,1,0.7777842892680426,0.7776983287077261,0.7778639763997698,1
bio,800,0.0042,0.04,905,0.4503176128435649,0.7777025578756607,0.3112032420183489,0.44206663512360245,True,0.45002424550504533,0.4497536071840605,0.4502549732759699,1,0.7777842892680426,0.7776983287077261,0.7778639763997698,1
bio,800,0.0042,0.04,906,0.44945078942769706,0.7775209589097233,0.3105556208165816,0.4304079960273976,True,0.45002424550504533,0.4497536071840605,0.4502549732759699,1,0.7777842892680426,0.7776983287077261,0.7778639763997698,1
bio,800,0.0042,0.06,901,0.44914856969807226,0.7764320328360406,0.311040602945134,0.44109541022932,True,0.4484242455050453,0.44815360718406044,0.4486549732759698,1,0.7761442892680425,0.7760583287077261,0.7762239763997697,1
bio,800,0.0042,0.06,902,0.4477458604351048,0.776316386706143,0.31213796791024057,0.43769906789444674,True,0.4484242455050453,0.44815360718406044,0.4486549732759698,1,0.7761442892680425,0.7760583287077261,0.7762239763997697,1
bio,800,0.0042,0.06,903,0.44813911906741066,0.7761060572848435,0.3116898590357029,0.432897301798172,True,0.4484242455050453,0.44815360718406044,0.4486549732759698,1,0.7761442892680425,0.7760583287077261,0.7762239763997697,1
bio,800,0.0042,0.06,904,0.44894352155842215,0.7760677419958439,0.3127133160683807,0.4470742926231519,True,0.4484242455050453,0.44815360718406044,0.4486549732759698,1,0.7761442892680425,0.7760583287077261,0.7762239763997697,1
bio,800,0.0042,0.06,905,0.4487176128435647,0.7760625578756606,0.31202324201834897,0.4423861844692548,True,0.4484242455050453,0.44815360718406044,0.4486549732759698,1,0.7761442892680425,0.7760583287077261,0.7762239763997697,1
bio,800,0.0042,0.06,906,0.44785078942769707,0.7758809589097233,0.3113756208165816,0.43073268590126207,True,0.4484242455050453,0.44815360718406044,0.4486549732759698,1,0.7761442892680425,0.7760583287077261,0.7762239763997697,1
bio,800,0.0045,0.02,901,0.45734856886473907,0.7817120325027074,0.3084006031118007,0.4400579976665744,True,0.45662424467171214,0.4563536063507273,0.4568549724426366,1,0.7814242889347092,0.7813383283743927,0.7815039760664365,1
bio,800,0.0045,0.02,902,0.45594585960177164,0.7815963863728098,0.30949796807690716,0.4366608312580305,True,0.45662424467171214,0.4563536063507273,0.4568549724426366,1,0.7814242889347092,0.7813383283743927,0.7815039760664365,1
bio,800,0.0045,0.02,903,0.4563391182340775,0.7813860569515102,0.30904985920236944,0.4318518801183227,True,0.45662424467171214,0.4563536063507273,0.4568549724426366,1,0.7814242889347092,0.7813383283743927,0.7815039760664365,1
bio,800,0.0045,0.02,904,0.457143520725089,0.7813477416625108,0.31007331623504736,0.44605129755855194,True,0.45662424467171214,0.4563536063507273,0.4568549724426366,1,0.7814242889347092,0.7813383283743927,0.7815039760664365,1
bio,800,0.0045,0.02,905,0.4569176120102316,0.7813425575423274,0.30938324218501556,0.4413538649423388,True,0.45662424467171214,0.4563536063507273,0.4568549724426366,1,0.7814242889347092,0.7813383283743927,0.7815039760664365,1
bio,800,0.0045,0.02,906,0.4560507885943639,0.7811609585763899,0.3087356209832482,0.42968389596210843,True,0.45662424467171214,0.4563536063507273,0.4568549724426366,1,0.7814242889347092,0.7813383283743927,0.7815039760664365,1
bio,800,0.0045,0.04,901,0.4557485688647391,0.7800720325027074,0.30922060311180066,0.4403813257618754,True,0.4550242446717122,0.45475360635072737,0.45525497244263674,1,0.7797842889347092,0.7796983283743928,0.7798639760664365,1
bio,800,0.0045,0.04,902,0.45434585960177165,0.7799563863728097,0.31031796807690715,0.4369843994429523,True,0.4550242446717122,0.45475360635072737,0.45525497244263674,1,0.7797842889347092,0.7796983283743928,0.7798639760664365,1
bio,800,0.0045,0.04,903,0.4547391182340776,0.7797460569515103,0.3098698592023694,0.43217767078011604,True,0.4550242446717122,0.45475360635072737,0.45525497244263674,1,0.7797842889347092,0.7796983283743928,0.7798639760664365,1
bio,800,0.0045,0.04,904,0.455543520725089,0.7797077416625109,0.3108933162350473,0.44637014862005453,True,0.4550242446717122,0.45475360635072737,0.45525497244263674,1,0.7797842889347092,0.7796983283743928,0.7798639760664365,1
bio,800,0.0045,0.04,905,0.45531761201023163,0.7797025575423273,0.31020324218501555,0.4416756071001601,True,0.4550242446717122,0.45475360635072737,0.45525497244263674,1,0.7797842889347092,0.7796983283743928,0.7798639760664365,1
bio,800,0.0045,0.04,906,0.454450788594364,0.7795209585763899,0.30955562098324824,0.43001072908912535,True,0.4550242446717122,0.45475360635072737,0.45525497244263674,1,0.7797842889347092,0.7796983283743928,0.7798639760664365,1
bio,800,0.0045,0.06,901,0.4541485688647391,0.7784320325027074,0.31004060311180065,0.44070365948442813,True,0.45342424467171216,0.4531536063507273,0.4536549724426367,1,0.7781442889347093,0.7780583283743928,0.7782239760664365,1
bio,800,0.0045,0.06,902,0.45274585960177155,0.7783163863728098,0.31113796807690713,0.43730698761262393,True,0.45342424467171216,0.4531536063507273,0.4536549724426367,1,0.7781442889347093,0.7780583283743928,0.7782239760664365,1
bio,800,0.0045,0.06,903,0.45313911823407754,0.7781060569515102,0.31068985920236947,0.4325024897967821,True,0.45342424467171216,0.4531536063507273,0.4536549724426367,1,0.7781442889347093,0.7780583283743928,0.7782239760664365,1
bio,800,0.0045,0.06,904,0.453943520725089,0.7780677416625108,0.3117133162350473,0.4466880042616027,True,0.45342424467171216,0.4531536063507273,0.4536549724426367,1,0.7781442889347093,0.7780583283743928,0.7782239760664365,1
bio,800,0.0045,0.06,905,0.45371761201023164,0.7780625575423273,0.3110232421850156,0.4419963585026795,True,0.45342424467171216,0.4531536063507273,0.4536549724426367,1,0.7781442889347093,0.7780583283743928,0.7782239760664365,1
bio,800,0.0045,0.06,906,0.4528507885943639,0.7778809585763901,0.3103756209832482,0.4303365939558909,True,0.45342424467171216,0.4531536063507273,0.4536549724426367,1,0.7781442889347093,0.7780583283743928,0.7782239760664365,1
bio,800,0.0048,0.02,901,0.4623485680314059,0.7837120321693741,0.3074006032784673,0.43966234273648824,True,0.4616242438383789,0.46135360551739407,0.46185497160930344,1,0.783424288601376,0.7833383280410595,0.7835039757331032,1
bio,800,0.0048,0.02,902,0.46094585876843847,0.7835963860394765,0.30849796824357384,0.4362649031639162,True,0.4616242438383789,0.46135360551739407,0.46185497160930344,1,0.783424288601376,0.7833383280410595,0.7835039757331032,1
bio,800,0.0048,0.02,903,0.46133911740074435,0.783386056618177,0.3080498593690361,0.43145325316938543,True,0.4616242438383789,0.46135360551739407,0.46185497160930344,1,0.783424288601376,0.7833383280410595,0.7835039757331032,1
bio,800,0.0048,0.02,904,0.4621435198917557,0.7833477413291775,0.309073316401714,0.44566110089878985,True,0.4616242438383789,0.46135360551739407,0.46185497160930344,1,0.783424288601376,0.7833383280410595,0.7835039757331032,1
bio,800,0.0048,0.02,905,0.4619176111768984,0.783342557208994,0.3083832423516822,0.4409601489935576,True,0.4616242438383789,0.46135360551739407,0.46185497160930344,1,0.783424288601376,0.7833383280410595,0.7835039757331032,1
bio,800,0.0048,0.02,906,0.46105078776103064,0.7831609582430566,0.3077356211499149,0.4292840023597041,True,0.4616242438383789,0.46135360551739407,0.46185497160930344,1,0.783424288601376,0.7833383280410595,0.7835039757331032,1
bio,800,0.0048,0.04,901,0.4607485680314059,0.7820720321693742,0.3082206032784673,0.4399868897209874,True,0.460024243838379,0.45975360551739414,0.4602549716093035,1,0.781784288601376,0.7816983280410594,0.7818639757331031,1
bio,800,0.0048,0.04,902,0.4593458587684384,0.7819563860394765,0.3093179682435738,0.4365896725450446,True,0.460024243838379,0.45975360551739414,0.4602549716093035,1,0.781784288601376,0.7816983280410594,0.7818639757331031,1
bio,800,0.0048,0.04,903,0.45973911740074436,0.781746056618177,0.3088698593690361,0.4317802346758555,True,0.460024243838379,0.45975360551739414,0.4602549716093035,1,0.781784288601376,0.7816983280410594,0.7818639757331031,1
bio,800,0.0048,0.04,904,0.46054351989175585,0.7817077413291774,0.30989331640171397,0.4459811722280061,True,0.460024243838379,0.45975360551739414,0.4602549716093035,1,0.781784288601376,0.7816983280410594,0.7818639757331031,1
bio,800,0.0048,0.04,905,0.46031761117689846,0.7817025572089941,0.30920324235168223,0.44128310561431533,True,0.460024243838379,0.45975360551739414,0.4602549716093035,1,0.781784288601376,0.7816983280410594,0.7818639757331031,1
bio,800,0.0048,0.04,906,0.4594507877610307,0.7815209582430567,0.3085556211499149,0.42961202214346633,True,0.460024243838379,0.45975360551739414,0.4602549716093035,1,0.781784288601376,0.7816983280410594,0.7818639757331031,1
bio,800,0.0048,0.06,901,0.4591485680314059,0.7804320321693741,0.3090406032784673,0.4403104367088754,True,0.458424243838379,0.45815360551739415,0.45865497160930346,1,0.7801442886013761,0.7800583280410596,0.7802239757331032,1
