theta_a_deg,theta_b_deg,theta_diff_deg,correlation,correlation_std,n_trials
20.0,70.0,-50.0,-0.41310363104830716,0.05732784366496167,100
20.0,75.0,-55.0,-0.3321005539125871,0.055271232674380145,100
20.0,80.0,-60.0,-0.2514678551988153,0.054549609906115806,100
20.0,85.0,-65.0,-0.17336272234753244,0.06378531284942696,100
20.0,90.0,-70.0,-0.12467597524231122,0.05932427712367728,100
25.0,0.0,25.0,-0.8209695410141359,0.055723563312627136,100
25.0,5.0,20.0,-0.8715812631934585,0.05746979290251461,100
25.0,10.0,15.0,-0.9303275051617304,0.06460530482954435,100
25.0,15.0,10.0,-0.9712624201833556,0.05757669276868083,100
25.0,20.0,5.0,-0.9947709765337097,0.05583312067252392,100
25.0,25.0,0.0,-0.9957038027851461,0.05934072896886564,100
25.0,30.0,-5.0,-0.9982680551409209,0.05617839234734221,100
25.0,35.0,-10.0,-0.9615878557586062,0.062180565344891255,100
25.0,40.0,-15.0,-0.9380059195996602,0.05982463331206078,100
25.0,45.0,-20.0,-0.8795629456410317,0.05766172690829023,100
25.0,50.0,-25.0,-0.8262638793859155,0.05698283824304979,100
25.0,55.0,-30.0,-0.7539325392662053,0.05850019359881922,100
25.0,60.0,-35.0,-0.676394714954137,0.05834300305887682,100
25.0,65.0,-40.0,-0.5785273757071646,0.05540959289193682,100
25.0,70.0,-45.0,-0.5099053617887743,0.06098964908602701,100
25.0,75.0,-50.0,-0.4130252783612397,0.06033319264526392,100
25.0,80.0,-55.0,-0.33502074007176447,0.05798344250056208,100
25.0,85.0,-60.0,-0.25884624376098914,0.05632673491585989,100
25.0,90.0,-65.0,-0.1787866014944818,0.05507541412899254,100
30.0,0.0,30.0,-0.7554510144445665,0.05882193629452417,100
30.0,5.0,25.0,-0.8176882366711754,0.05736533828443467,100
30.0,10.0,20.0,-0.88724276564823,0.06200533495660713,100
30.0,15.0,15.0,-0.9352269431835358,0.05479224500744892,100
30.0,20.0,10.0,-0.9699153582531379,0.056712990486194444,100
30.0,25.0,5.0,-0.9899816651837011,0.058683318755855376,100
30.0,30.0,0.0,-1.0049034457361856,0.06176255709669873,100
30.0,35.0,-5.0,-0.9951390615683579,0.05764549634617153,100
30.0,40.0,-10.0,-0.9669833380099824,0.06176090342110517,100
30.0,45.0,-15.0,-0.9382664550487171,0.053378931179379085,100
30.0,50.0,-20.0,-0.8675732803050805,0.057614937041444096,100
30.0,55.0,-25.0,-0.8245584852031159,0.05450566409954432,100
30.0,60.0,-30.0,-0.7623041101682122,0.05547000871678536,100
30.0,65.0,-35.0,-0.6744973879073971,0.055629541010108766,100
30.0,70.0,-40.0,-0.586069561428565,0.05550044553979408,100
30.0,75.0,-45.0,-0.4948002082161168,0.05633318948916623,100
30.0,80.0,-50.0,-0.40898939892241,0.054121485107193876,100
30.0,85.0,-55.0,-0.33671147410089014,0.05406946097147002,100
30.0,90.0,-60.0,-0.2537577339266646,0.054302760895662265,100
35.0,0.0,35.0,-0.6770315425093659,0.05406227532750916,100
35.0,5.0,30.0,-0.7504928981816047,0.059027453834939625,100
35.0,10.0,25.0,-0.8211274938179167,0.053122281633147576,100
35.0,15.0,20.0,-0.8885443975408535,0.06019885095494379,100
35.0,20.0,15.0,-0.929136415398228,0.060122845128651445,100
35.0,25.0,10.0,-0.9744400130527632,0.05639819817698227,100
35.0,30.0,5.0,-0.9976221474303643,0.053275264093651735,100
35.0,35.0,0.0,-0.9948213158077139,0.05953643038837645,100
35.0,40.0,-5.0,-1.008102619016354,0.05530450912768509,100
35.0,45.0,-10.0,-0.965828391889439,0.062319828592808636,100
35.0,50.0,-15.0,-0.9295209118987797,0.06117555026705713,100
35.0,55.0,-20.0,-0.8764893723193388,0.055688180942963614,100
35.0,60.0,-25.0,-0.8156131661585981,0.058900383013905246,100
35.0,65.0,-30.0,-0.7471730690044218,0.056194988719379564,100
35.0,70.0,-35.0,-0.6614846105552574,0.05926741307812856,100
35.0,75.0,-40.0,-0.5838551330579689,0.06020186442375136,100
35.0,80.0,-45.0,-0.4999653892546355,0.05907662502015903,100
35.0,85.0,-50.0,-0.41353813592731115,0.05882699120299488,100
35.0,90.0,-55.0,-0.33371366266219094,0.05052010982127378,100
40.0,0.0,40.0,-0.5865772592779837,0.05824074476668214,100
40.0,5.0,35.0,-0.671546128980038,0.05578803018470923,100
40.0,10.0,30.0,-0.7542824856399964,0.060728200346932534,100
40.0,15.0,25.0,-0.824982076601636,0.05758074184223497,100
40.0,20.0,20.0,-0.8827449908706753,0.06092259653935522,100
40.0,25.0,15.0,-0.9217756323863563,0.057800115619741556,100
40.0,30.0,10.0,-0.9766236286342338,0.05547283651191559,100
40.0,35.0,5.0,-1.0025465427616675,0.05655352412005325,100
40.0,40.0,0.0,-1.0009625778246407,0.05306082999551499,100
40.0,45.0,-5.0,-0.9933776897309852,0.055737785749339706,100
40.0,50.0,-10.0,-0.9760498530848883,0.05759056592327914,100
40.0,55.0,-15.0,-0.9320064441832641,0.05842686361786154,100
40.0,60.0,-20.0,-0.8868770095029184,0.05394180215418542,100
40.0,65.0,-25.0,-0.8136497827102315,0.052679621070164766,100
40.0,70.0,-30.0,-0.7441994465018932,0.05675101722714444,100
40.0,75.0,-35.0,-0.6700292898559296,0.05653301589572036,100
40.0,80.0,-40.0,-0.5894223580570651,0.056072742109037385,100
40.0,85.0,-45.0,-0.5015845032890457,0.05730097980547364,100
40.0,90.0,-50.0,-0.41819868491433276,0.06055024674525417,100
45.0,0.0,45.0,-0.4947032348855289,0.05737329387347672,100
45.0,5.0,40.0,-0.5922425848720235,0.05662966109859739,100
45.0,10.0,35.0,-0.6694906915462039,0.055361890866543306,100
45.0,15.0,30.0,-0.7508737702738086,0.05192434386949203,100
45.0,20.0,25.0,-0.8211780827609897,0.056796345351918257,100
45.0,25.0,20.0,-0.8904484189489809,0.056350114538885936,100
45.0,30.0,15.0,-0.94376235884558,0.05875309331285498,100
45.0,35.0,10.0,-0.9696852884494643,0.057968662748620434,100
45.0,40.0,5.0,-1.004584360593105,0.06179024117202886,100
45.0,45.0,0.0,-0.9939164459315493,0.05788423073326876,100
45.0,50.0,-5.0,-0.9917235893104928,0.061656468469756434,100
45.0,55.0,-10.0,-0.9779299423741564,0.05914871791150459,100
45.0,60.0,-15.0,-0.9233213578277438,0.055932048890462244,100
45.0,65.0,-20.0,-0.8788994395724157,0.05791828657518128,100
45.0,70.0,-25.0,-0.8146128750144241,0.05513004858611728,100
45.0,75.0,-30.0,-0.751091517368548,0.057066065921903004,100
45.0,80.0,-35.0,-0.6657252740729014,0.05744245012609515,100
45.0,85.0,-40.0,-0.593756113232081,0.059783765833698696,100
45.0,90.0,-45.0,-0.5041848877388858,0.055712868538367,100
50.0,0.0,50.0,-0.4245860717230241,0.05614872058340876,100
50.0,5.0,45.0,-0.5027904795694788,0.06229248045232205,100
50.0,10.0,40.0,-0.5948158174398777,0.06143919991941077,100
50.0,15.0,35.0,-0.6643729375685657,0.06022164161254252,100
50.0,20.0,30.0,-0.746136411850829,0.057264365893795424,100
50.0,25.0,25.0,-0.8269012827779402,0.06102778636548905,100
50.0,30.0,20.0,-0.8746107548344765,0.0594295279640701,100
50.0,35.0,15.0,-0.9372072564362258,0.062352226305061764,100
50.0,40.0,10.0,-0.9592091784133112,0.05481538769348322,100
50.0,45.0,5.0,-0.992233597306529,0.06280225771387797,100
50.0,50.0,0.0,-1.0100698136215107,0.05719469251421772,100
50.0,55.0,-5.0,-0.9867285476255323,0.05734540599680842,100
50.0,60.0,-10.0,-0.97068701077036,0.057688684238007465,100
50.0,65.0,-15.0,-0.9284639165969615,0.05818682981207929,100
50.0,70.0,-20.0,-0.8936324990017583,0.06082930564805479,100
50.0,75.0,-25.0,-0.8242008508060308,0.058299380258251064,100
50.0,80.0,-30.0,-0.7603715684593176,0.05621286024322481,100
50.0,85.0,-35.0,-0.6785735742781889,0.054887926628960505,100
50.0,90.0,-40.0,-0.5957010995205958,0.05492892478976984,100
55.0,0.0,55.0,-0.33933003371399956,0.0581635918753176,100
55.0,5.0,50.0,-0.405964620352525,0.05945474342289164,100
55.0,10.0,45.0,-0.5061981750495138,0.05484395161766538,100
55.0,15.0,40.0,-0.5862946951662419,0.057742460175914716,100
55.0,20.0,35.0,-0.6663017205942598,0.05926627249015587,100
55.0,25.0,30.0,-0.7539158124981594,0.06028271784338459,100
55.0,30.0,25.0,-0.8236024458930613,0.061979067883974594,100
55.0,35.0,20.0,-0.8909103628608307,0.05838304551313133,100
55.0,40.0,15.0,-0.9289476656409349,0.052317324093854964,100
55.0,45.0,10.0,-0.9696221506101271,0.062047125602014516,100
55.0,50.0,5.0,-1.0007617702656477,0.05840297179749174,100
55.0,55.0,0.0,-0.993217996146885,0.05550065066500069,100
55.0,60.0,-5.0,-0.9936657961803163,0.0560676364368758,100
55.0,65.0,-10.0,-0.9672503003607638,0.05657337376176724,100
55.0,70.0,-15.0,-0.9197169051592485,0.05659413381600012,100
55.0,75.0,-20.0,-0.8752795365941111,0.057704293520955484,100
55.0,80.0,-25.0,-0.8269556234951563,0.05461577719807854,100
55.0,85.0,-30.0,-0.7554199352667413,0.05609428652011806,100
55.0,90.0,-35.0,-0.663011639629211,0.05911586874555903,100
60.0,0.0,60.0,-0.2503633874269548,0.05600850983629009,100
60.0,5.0,55.0,-0.3290433670096114,0.060896430223477696,100
60.0,10.0,50.0,-0.40886302345432257,0.0556254694162523,100
60.0,15.0,45.0,-0.5015684802954844,0.05405417119101195,100
60.0,20.0,40.0,-0.5850422849142207,0.050930859747436524,100
60.0,25.0,35.0,-0.671459214312651,0.05883167881620415,100
60.0,30.0,30.0,-0.7501544330151327,0.0548037467608398,100
60.0,35.0,25.0,-0.8235041326394285,0.060962125547292606,100
60.0,40.0,20.0,-0.8791616390679092,0.05740023291964554,100
60.0,45.0,15.0,-0.9324569440980229,0.05235453302788216,100
60.0,50.0,10.0,-0.9717090004737966,0.05734070331440609,100
60.0,55.0,5.0,-0.9855866504107442,0.05628587503541454,100
60.0,60.0,0.0,-0.9994797337832984,0.05744979677004795,100
60.0,65.0,-5.0,-0.9869036403881334,0.05645172998101913,100
60.0,70.0,-10.0,-0.9696831443791142,0.058285542407073856,100
60.0,75.0,-15.0,-0.9429395731081839,0.062180567848033934,100
60.0,80.0,-20.0,-0.8821555973815629,0.0574334566920019,100
60.0,85.0,-25.0,-0.8230965329525561,0.05835852547874078,100
60.0,90.0,-30.0,-0.74295741719808,0.05620796612811948,100
65.0,0.0,65.0,-0.1771014451642938,0.057117996109454866,100
65.0,5.0,60.0,-0.25404891783817696,0.05948807685443888,100
65.0,10.0,55.0,-0.32695547913782297,0.056238795743898944,100
65.0,15.0,50.0,-0.4056162358785019,0.05947663949779006,100
65.0,20.0,45.0,-0.5013603192571396,0.06360356964136821,100
65.0,25.0,40.0,-0.5897482378972065,0.057307697872229946,100
65.0,30.0,35.0,-0.6691517101589504,0.05907160914508009,100
65.0,35.0,30.0,-0.755024457977083,0.059882107470647296,100
65.0,40.0,25.0,-0.820587755410394,0.05620089045595432,100
65.0,45.0,20.0,-0.8900370889643114,0.06043919625820038,100
65.0,50.0,15.0,-0.9221673445211199,0.05360991360227596,100
65.0,55.0,10.0,-0.9636342429185443,0.05637074122906592,100
65.0,60.0,5.0,-0.9891623394796253,0.05843505053094252,100
65.0,65.0,0.0,-1.003964237640871,0.059687990075171116,100
65.0,70.0,-5.0,-0.9939853938869766,0.05720716923914318,100
65.0,75.0,-10.0,-0.9647442536476499,0.05841066625376407,100
65.0,80.0,-15.0,-0.9397462447245628,0.05771408452273589,100
65.0,85.0,-20.0,-0.8852595521964471,0.05831074252553813,100
65.0,90.0,-25.0,-0.8201003613493818,0.05645539936903932,100
70.0,0.0,70.0,-0.11271507318926251,0.05786613898634082,100
70.0,5.0,65.0,-0.18120745064377877,0.05495649202824871,100
70.0,10.0,60.0,-0.25561060720842477,0.05514554479103525,100
70.0,15.0,55.0,-0.3380698745582535,0.05787483281650244,100
70.0,20.0,50.0,-0.41276941809092904,0.06127358185006294,100
70.0,25.0,45.0,-0.5001359132355168,0.06024542061546398,100
70.0,30.0,40.0,-0.5814170778470075,0.05837378494981567,100
70.0,35.0,35.0,-0.6689091190222,0.05486180535889147,100
70.0,40.0,30.0,-0.7464158784655628,0.057620317968542945,100
70.0,45.0,25.0,-0.8174685134233376,0.05696858742304209,100
70.0,50.0,20.0,-0.8875771417965731,0.05930936271335865,100
70.0,55.0,15.0,-0.9302670452975152,0.05328463109787135,100
70.0,60.0,10.0,-0.9768925536248391,0.05799908426682875,100
70.0,65.0,5.0,-0.9970724009439356,0.060158507726250136,100
70.0,70.0,0.0,-0.9953255442739176,0.057944312811238394,100
70.0,75.0,-5.0,-0.9931976634431545,0.05796923777190306,100
70.0,80.0,-10.0,-0.9769313222290247,0.057351305757540424,100
70.0,85.0,-15.0,-0.9374575347124938,0.05812999621347925,100
70.0,90.0,-20.0,-0.8892189022522667,0.052387419961349574,100
75.0,0.0,75.0,-0.0742283581208035,0.05345174878323892,100
75.0,5.0,70.0,-0.11600049170803357,0.06072664401261004,100
75.0,10.0,65.0,-0.17965430270802052,0.05525600305129822,100
75.0,15.0,60.0,-0.26047745075163653,0.0587466682080724,100
75.0,20.0,55.0,-0.33888445644775556,0.060746494475510115,100
75.0,25.0,50.0,-0.40975200487824665,0.05849546874923695,100
75.0,30.0,45.0,-0.5081366670529849,0.0558173737297864,100
75.0,35.0,40.0,-0.5841971271253438,0.05576876444632443,100
75.0,40.0,35.0,-0.6680697782790669,0.054237435332856625,100
75.0,45.0,30.0,-0.7516666428920696,0.06335733900539892,100
75.0,50.0,25.0,-0.8248390169551021,0.05756394147336449,100
75.0,55.0,20.0,-0.8834828489708151,0.05732937410937782,100
75.0,60.0,15.0,-0.9346521584744345,0.061458018744279676,100
75.0,65.0,10.0,-0.9713390673784046,0.05894645795709773,100
75.0,70.0,5.0,-0.9915398840485841,0.06095927109980777,100
75.0,75.0,0.0,-0.9951648712932986,0.05771138785341902,100
75.0,80.0,-5.0,-0.9844758781702321,0.05868396784078036,100
75.0,85.0,-10.0,-0.9617662328141664,0.05878640429874894,100
75.0,90.0,-15.0,-0.9388817193891746,0.058929998920730635,100
80.0,0.0,80.0,-0.0302305326919711,0.06051609170133107,100
80.0,5.0,75.0,-0.0655916125905291,0.058242842033395394,100
80.0,10.0,70.0,-0.11156112947050095,0.05427697360921263,100
80.0,15.0,65.0,-0.1701749011154982,0.056541331358748365,100
80.0,20.0,60.0,-0.24249042288531264,0.05858660267976418,100
80.0,25.0,55.0,-0.3219871518263408,0.0560123396557441,100
80.0,30.0,50.0,-0.41945280045445565,0.05963493815585581,100
80.0,35.0,45.0,-0.5078860899564985,0.05592737970821911,100
80.0,40.0,40.0,-0.5841136200381906,0.05457886308181988,100
80.0,45.0,35.0,-0.673377754477471,0.05482181395436298,100
80.0,50.0,30.0,-0.7437454027898537,0.05672313120025294,100
80.0,55.0,25.0,-0.8204283413638588,0.05911275704894396,100
80.0,60.0,20.0,-0.8869111679750493,0.06017228202948553,100
80.0,65.0,15.0,-0.9371576251203362,0.058005248180565926,100
80.0,70.0,10.0,-0.96463693506525,0.057889019336102306,100
80.0,75.0,5.0,-0.9976574155850949,0.053737018458561034,100
80.0,80.0,0.0,-1.0056809037411283,0.049978115113448726,100
80.0,85.0,-5.0,-0.9912275510682366,0.0578437016548594,100
80.0,90.0,-10.0,-0.9603282436617429,0.05731252347281986,100
85.0,0.0,85.0,-0.006208808444685831,0.05689863861577278,100
85.0,5.0,80.0,-0.026819674011403616,0.05989476601081365,100
85.0,10.0,75.0,-0.07146387029935253,0.056493693339848265,100
85.0,15.0,70.0,-0.11012735771982504,0.05935295525129111,100
85.0,20.0,65.0,-0.1856997403727175,0.052967421472613026,100
85.0,25.0,60.0,-0.25568678594185973,0.055003993005606135,100
85.0,30.0,55.0,-0.33763815191588287,0.057101785396899044,100
85.0,35.0,50.0,-0.4044433888358536,0.05779493384180524,100
85.0,40.0,45.0,-0.49966812566240704,0.05998784522959848,100
85.0,45.0,40.0,-0.5961073430711015,0.05964689097810274,100
85.0,50.0,35.0,-0.674042403428709,0.0563811426288485,100
85.0,55.0,30.0,-0.7476134609028017,0.056867717982393796,100
85.0,60.0,25.0,-0.8176103648062552,0.054731207829396195,100
85.0,65.0,20.0,-0.8885304132466366,0.055030681287316856,100
85.0,70.0,15.0,-0.9408077627572837,0.05737883327286614,100
85.0,75.0,10.0,-0.9610972997311308,0.05866789069500832,100
85.0,80.0,5.0,-0.9839812969259707,0.0554623229376464,100
85.0,85.0,0.0,-0.9879260821447072,0.05704475633047998,100
85.0,90.0,-5.0,-0.9854434954819421,0.06032447253736081,100
90.0,0.0,90.0,0.00433783548876766,0.05757573633134846,100
90.0,5.0,85.0,-0.00818410583304094,0.054233692888811906,100
90.0,10.0,80.0,-0.030122795532621826,0.06063990057175113,100
90.0,15.0,75.0,-0.07039038785711377,0.056648056320428304,100
90.0,20.0,70.0,-0.11614005587233187,0.05971417845839721,100
90.0,25.0,65.0,-0.18638696418213205,0.05800966173228534,100
90.0,30.0,60.0,-0.2421254306625319,0.05690653562992076,100
90.0,35.0,55.0,-0.3306599294346674,0.05883447535349629,100
90.0,40.0,50.0,-0.4178362443277164,0.052954049238074084,100
90.0,45.0,45.0,-0.4919288317679982,0.06303114751978499,100
90.0,50.0,40.0,-0.5787680513257631,0.055500830221534195,100
90.0,55.0,35.0,-0.6811386493446233,0.055779176235325585,100
90.0,60.0,30.0,-0.7461852506381687,0.05004389825274308,100
90.0,65.0,25.0,-0.8241061949413289,0.059418413089382185,100
90.0,70.0,20.0,-0.8862340917600551,0.05254208946768194,100
90.0,75.0,15.0,-0.931969347394546,0.053781969179055325,100
90.0,80.0,10.0,-0.9735195560789809,0.055967165970922744,100
90.0,85.0,5.0,-0.990359995587547,0.060525870347523235,100
90.0,90.0,0.0,-1.0058667955208014,0.058365355357832834,100
