CCI,hazard,risk,survival,epoch,delta_CCI,delta_hazard,pre_shock_CCI,pre_shock_hazard,success,epsilon,rho,trust_delta,meaning_delta,seed,run_idx
0.5643349402817674,0.2290645327026657,0.1647655,0.8352345,1000,0.028216747014088384,-0.02290645327026658,0.5361181932676791,0.25197098597293227,True,0.0011,0.0828,0.06,0.08,23,3
0.5593349402817674,0.2305645327026657,0.166421,0.833579,1000,0.02796674701408841,-0.023056453270266564,0.531368193267679,0.25362098597293226,True,0.0011,0.0828,0.07,0.06,23,4
0.5633349402817674,0.2290645327026657,0.16488,0.83512,1000,0.02816674701408839,-0.02290645327026658,0.5351681932676791,0.25197098597293227,True,0.0011,0.0828,0.07,0.07,23,5
0.5673349402817675,0.2275645327026657,0.163345,0.836655,1000,0.028366747014088367,-0.022756453270266597,0.5389681932676791,0.2503209859729323,True,0.0011,0.0828,0.07,0.08,23,6
0.5607349402817675,0.2320645327026657,0.1673416,0.8326584,1000,0.028036747014088426,-0.023206453270266603,0.5326981932676791,0.2552709859729323,True,0.0011,0.085,0.06,0.06,23,7
0.5647349402817675,0.2305645327026657,0.16579865,0.8342013500000001,1000,0.028236747014088404,-0.023056453270266564,0.5364981932676791,0.25362098597293226,True,0.0011,0.085,0.06,0.07,23,8
0.5687349402817675,0.2290645327026657,0.16426169999999998,0.8357383,1000,0.02843674701408838,-0.02290645327026658,0.5402981932676791,0.25197098597293227,True,0.0011,0.085,0.06,0.08,23,9
0.5637349402817675,0.2305645327026657,0.1659139,0.8340860999999999,1000,0.02818674701408841,-0.023056453270266564,0.5355481932676791,0.25362098597293226,True,0.0011,0.085,0.07,0.06,23,10
0.5677349402817675,0.2290645327026657,0.1643762,0.8356238,1000,0.028386747014088387,-0.02290645327026658,0.5393481932676791,0.25197098597293227,True,0.0011,0.085,0.07,0.07,23,11
0.5717349402817675,0.2275645327026657,0.1628445,0.8371554999999999,1000,0.028586747014088365,-0.022756453270266597,0.5431481932676792,0.2503209859729323,True,0.0011,0.085,0.07,0.08,23,12
0.5657349402817674,0.2320645327026657,0.1667616,0.8332383999999999,1000,0.028286747014088398,-0.023206453270266603,0.537448193267679,0.2552709859729323,True,0.0011,0.0875,0.06,0.06,23,13
0.5697349402817674,0.2305645327026657,0.16522240000000002,0.8347776,1000,0.028486747014088376,-0.023056453270266564,0.541248193267679,0.25362098597293226,True,0.0011,0.0875,0.06,0.07,23,14
0.5737349402817674,0.2290645327026657,0.1636892,0.8363108,1000,0.028686747014088354,-0.02290645327026658,0.5450481932676791,0.25197098597293227,True,0.0011,0.0875,0.06,0.08,23,15
0.5687349402817674,0.2305645327026657,0.16533765000000003,0.83466235,1000,0.02843674701408838,-0.023056453270266564,0.540298193267679,0.25362098597293226,True,0.0011,0.0875,0.07,0.06,23,16
0.5727349402817674,0.2290645327026657,0.16380370000000002,0.8361963,1000,0.02863674701408836,-0.02290645327026658,0.544098193267679,0.25197098597293227,True,0.0011,0.0875,0.07,0.07,23,17
0.5767349402817674,0.2275645327026657,0.16227575000000002,0.83772425,1000,0.02883674701408845,-0.022756453270266597,0.547898193267679,0.2503209859729323,True,0.0011,0.0875,0.07,0.08,23,18
0.5707349402817674,0.2320645327026657,0.16618159999999998,0.8338184,1000,0.02853674701408837,-0.023206453270266603,0.542198193267679,0.2552709859729323,True,0.0011,0.09,0.06,0.06,23,19
0.5747349402817674,0.2305645327026657,0.16464615,0.83535385,1000,0.02873674701408835,-0.023056453270266564,0.5459981932676791,0.25362098597293226,True,0.0011,0.09,0.06,0.07,23,20
0.5787349402817674,0.2290645327026657,0.1631167,0.8368833,1000,0.028936747014088438,-0.02290645327026658,0.549798193267679,0.25197098597293227,True,0.0011,0.09,0.06,0.08,23,21
0.5737349402817674,0.2305645327026657,0.1647614,0.8352386,1000,0.028686747014088354,-0.023056453270266564,0.5450481932676791,0.25362098597293226,True,0.0011,0.09,0.07,0.06,23,22
0.5777349402817674,0.2290645327026657,0.1632312,0.8367688,1000,0.028886747014088443,-0.02290645327026658,0.548848193267679,0.25197098597293227,True,0.0011,0.09,0.07,0.07,23,23
0.5817349402817674,0.2275645327026657,0.161707,0.838293,1000,0.02908674701408842,-0.022756453270266597,0.552648193267679,0.2503209859729323,True,0.0011,0.09,0.07,0.08,23,24
0.5573349402817674,0.2320645327026657,0.167736,0.832264,1000,0.027866747014088422,-0.023206453270266603,0.529468193267679,0.2552709859729323,True,0.0012,0.0828,0.06,0.06,23,25
0.5613349402817674,0.2305645327026657,0.1661905,0.8338095,1000,0.0280667470140884,-0.023056453270266564,0.533268193267679,0.25362098597293226,True,0.0012,0.0828,0.06,0.07,23,26
0.5653349402817675,0.2290645327026657,0.164651,0.835349,1000,0.028266747014088378,-0.02290645327026658,0.5370681932676791,0.25197098597293227,True,0.0012,0.0828,0.06,0.08,23,27
0.5603349402817674,0.2305645327026657,0.16630575,0.83369425,1000,0.028016747014088406,-0.023056453270266564,0.532318193267679,0.25362098597293226,True,0.0012,0.0828,0.07,0.06,23,28
0.5643349402817674,0.2290645327026657,0.1647655,0.8352345,1000,0.028216747014088384,-0.02290645327026658,0.5361181932676791,0.25197098597293227,True,0.0012,0.0828,0.07,0.07,23,29
0.5683349402817675,0.2275645327026657,0.16323125000000002,0.83676875,1000,0.02841674701408836,-0.022756453270266597,0.5399181932676791,0.2503209859729323,True,0.0012,0.0828,0.07,0.08,23,30
0.5617349402817674,0.2320645327026657,0.1672256,0.8327744,1000,0.02808674701408842,-0.023206453270266603,0.533648193267679,0.2552709859729323,True,0.0012,0.085,0.06,0.06,23,31
0.5657349402817674,0.2305645327026657,0.1656834,0.8343166,1000,0.028286747014088398,-0.023056453270266564,0.537448193267679,0.25362098597293226,True,0.0012,0.085,0.06,0.07,23,32
0.5697349402817674,0.2290645327026657,0.1641472,0.8358528000000001,1000,0.028486747014088376,-0.02290645327026658,0.541248193267679,0.25197098597293227,True,0.0012,0.085,0.06,0.08,23,33
0.5647349402817674,0.2305645327026657,0.16579865000000002,0.83420135,1000,0.028236747014088404,-0.023056453270266564,0.536498193267679,0.25362098597293226,True,0.0012,0.085,0.07,0.06,23,34
0.5687349402817674,0.2290645327026657,0.1642617,0.8357383,1000,0.02843674701408838,-0.02290645327026658,0.540298193267679,0.25197098597293227,True,0.0012,0.085,0.07,0.07,23,35
0.5727349402817674,0.2275645327026657,0.16273075,0.83726925,1000,0.02863674701408836,-0.022756453270266597,0.544098193267679,0.2503209859729323,True,0.0012,0.085,0.07,0.08,23,36
0.5667349402817674,0.2320645327026657,0.1666456,0.8333543999999999,1000,0.028336747014088393,-0.023206453270266603,0.538398193267679,0.2552709859729323,True,0.0012,0.0875,0.06,0.06,23,37
0.5707349402817674,0.2305645327026657,0.16510714999999998,0.83489285,1000,0.02853674701408837,-0.023056453270266564,0.542198193267679,0.25362098597293226,True,0.0012,0.0875,0.06,0.07,23,38
0.5747349402817674,0.2290645327026657,0.1635747,0.8364253,1000,0.02873674701408835,-0.02290645327026658,0.5459981932676791,0.25197098597293227,True,0.0012,0.0875,0.06,0.08,23,39
0.5697349402817674,0.2305645327026657,0.16522240000000002,0.8347776,1000,0.028486747014088376,-0.023056453270266564,0.541248193267679,0.25362098597293226,True,0.0012,0.0875,0.07,0.06,23,40
0.5737349402817674,0.2290645327026657,0.1636892,0.8363108,1000,0.028686747014088354,-0.02290645327026658,0.5450481932676791,0.25197098597293227,True,0.0012,0.0875,0.07,0.07,23,41
0.5777349402817674,0.2275645327026657,0.162162,0.837838,1000,0.028886747014088443,-0.022756453270266597,0.548848193267679,0.2503209859729323,True,0.0012,0.0875,0.07,0.08,23,42
0.5717349402817674,0.2320645327026657,0.1660656,0.8339344,1000,0.028586747014088365,-0.023206453270266603,0.543148193267679,0.2552709859729323,True,0.0012,0.09,0.06,0.06,23,43
0.5757349402817674,0.2305645327026657,0.1645309,0.8354691,1000,0.028786747014088343,-0.023056453270266564,0.5469481932676791,0.25362098597293226,True,0.0012,0.09,0.06,0.07,23,44
0.5797349402817674,0.2290645327026657,0.1630022,0.8369978,1000,0.028986747014088432,-0.02290645327026658,0.550748193267679,0.25197098597293227,True,0.0012,0.09,0.06,0.08,23,45
0.5747349402817674,0.2305645327026657,0.16464615,0.83535385,1000,0.02873674701408835,-0.023056453270266564,0.5459981932676791,0.25362098597293226,True,0.0012,0.09,0.07,0.06,23,46
0.5787349402817674,0.2290645327026657,0.1631167,0.8368833,1000,0.028936747014088438,-0.02290645327026658,0.549798193267679,0.25197098597293227,True,0.0012,0.09,0.07,0.07,23,47
0.5827349402817674,0.2275645327026657,0.16159325,0.83840675,1000,0.029136747014088415,-0.022756453270266597,0.553598193267679,0.2503209859729323,True,0.0012,0.09,0.07,0.08,23,48
0.5583349402817674,0.2320645327026657,0.16762,0.83238,1000,0.027916747014088417,-0.023206453270266603,0.530418193267679,0.2552709859729323,True,0.0013,0.0828,0.06,0.06,23,49
0.5623349402817674,0.2305645327026657,0.16607524999999998,0.83392475,1000,0.028116747014088395,-0.023056453270266564,0.534218193267679,0.25362098597293226,True,0.0013,0.0828,0.06,0.07,23,50
0.5663349402817675,0.2290645327026657,0.16453649999999997,0.8354635,1000,0.028316747014088373,-0.02290645327026658,0.5380181932676791,0.25197098597293227,True,0.0013,0.0828,0.06,0.08,23,51
0.5613349402817674,0.2305645327026657,0.1661905,0.8338095,1000,0.0280667470140884,-0.023056453270266564,0.533268193267679,0.25362098597293226,True,0.0013,0.0828,0.07,0.06,23,52
0.5653349402817675,0.2290645327026657,0.164651,0.835349,1000,0.028266747014088378,-0.02290645327026658,0.5370681932676791,0.25197098597293227,True,0.0013,0.0828,0.07,0.07,23,53
0.5693349402817675,0.2275645327026657,0.1631175,0.8368825,1000,0.028466747014088356,-0.022756453270266597,0.5408681932676791,0.2503209859729323,True,0.0013,0.0828,0.07,0.08,23,54
0.5627349402817675,0.2320645327026657,0.1671096,0.8328904,1000,0.028136747014088415,-0.023206453270266603,0.5345981932676791,0.2552709859729323,True,0.0013,0.085,0.06,0.06,23,55
0.5667349402817675,0.2305645327026657,0.16556815,0.83443185,1000,0.028336747014088393,-0.023056453270266564,0.5383981932676791,0.25362098597293226,True,0.0013,0.085,0.06,0.07,23,56
0.5707349402817675,0.2290645327026657,0.1640327,0.8359673,1000,0.02853674701408837,-0.02290645327026658,0.5421981932676792,0.25197098597293227,True,0.0013,0.085,0.06,0.08,23,57
0.5657349402817675,0.2305645327026657,0.16568339999999998,0.8343166,1000,0.028286747014088398,-0.023056453270266564,0.5374481932676791,0.25362098597293226,True,0.0013,0.085,0.07,0.06,23,58
0.5697349402817675,0.2290645327026657,0.1641472,0.8358528000000001,1000,0.028486747014088376,-0.02290645327026658,0.5412481932676791,0.25197098597293227,True,0.0013,0.085,0.07,0.07,23,59
0.5737349402817675,0.2275645327026657,0.16261699999999998,0.837383,1000,0.028686747014088354,-0.022756453270266597,0.5450481932676792,0.2503209859729323,True,0.0013,0.085,0.07,0.08,23,60
0.5677349402817674,0.2320645327026657,0.1665296,0.8334704,1000,0.028386747014088387,-0.023206453270266603,0.539348193267679,0.2552709859729323,True,0.0013,0.0875,0.06,0.06,23,61
0.5717349402817674,0.2305645327026657,0.1649919,0.8350081,1000,0.028586747014088365,-0.023056453270266564,0.543148193267679,0.25362098597293226,True,0.0013,0.0875,0.06,0.07,23,62
0.5757349402817674,0.2290645327026657,0.1634602,0.8365398,1000,0.028786747014088343,-0.02290645327026658,0.5469481932676791,0.25197098597293227,True,0.0013,0.0875,0.06,0.08,23,63
0.5707349402817674,0.2305645327026657,0.16510714999999998,0.83489285,1000,0.02853674701408837,-0.023056453270266564,0.542198193267679,0.25362098597293226,True,0.0013,0.0875,0.07,0.06,23,64
0.5747349402817674,0.2290645327026657,0.1635747,0.8364253,1000,0.02873674701408835,-0.02290645327026658,0.5459981932676791,0.25197098597293227,True,0.0013,0.0875,0.07,0.07,23,65
0.5787349402817674,0.2275645327026657,0.16204824999999998,0.83795175,1000,0.028936747014088438,-0.022756453270266597,0.549798193267679,0.2503209859729323,True,0.0013,0.0875,0.07,0.08,23,66
0.5727349402817674,0.2320645327026657,0.16594960000000003,0.8340504,1000,0.02863674701408836,-0.023206453270266603,0.544098193267679,0.2552709859729323,True,0.0013,0.09,0.06,0.06,23,67
0.5767349402817674,0.2305645327026657,0.16441565000000002,0.83558435,1000,0.02883674701408845,-0.023056453270266564,0.547898193267679,0.25362098597293226,True,0.0013,0.09,0.06,0.07,23,68
0.5807349402817674,0.2290645327026657,0.16288770000000002,0.8371123,1000,0.029036747014088427,-0.02290645327026658,0.551698193267679,0.25197098597293227,True,0.0013,0.09,0.06,0.08,23,69
0.5757349402817674,0.2305645327026657,0.1645309,0.8354691,1000,0.028786747014088343,-0.023056453270266564,0.5469481932676791,0.25362098597293226,True,0.0013,0.09,0.07,0.06,23,70
0.5797349402817674,0.2290645327026657,0.1630022,0.8369978,1000,0.028986747014088432,-0.02290645327026658,0.550748193267679,0.25197098597293227,True,0.0013,0.09,0.07,0.07,23,71
0.5837349402817674,0.2275645327026657,0.1614795,0.8385205,1000,0.02918674701408841,-0.022756453270266597,0.554548193267679,0.2503209859729323,True,0.0013,0.09,0.07,0.08,23,72
0.5509125893684773,0.23376508024038212,0.16785200000000003,0.832148,1000,0.02754562946842387,-0.023376508024038234,0.5233669599000534,0.25714158826442035,True,0.0011,0.0828,0.06,0.06,29,1
0.5549125893684773,0.23226508024038212,0.16630575,0.83369425,1000,0.02774562946842385,-0.02322650802403825,0.5271669599000535,0.25549158826442037,True,0.0011,0.0828,0.06,0.07,29,2
0.5589125893684773,0.23076508024038211,0.1647655,0.8352345,1000,0.027945629468423938,-0.02307650802403821,0.5309669599000534,0.2538415882644203,True,0.0011,0.0828,0.06,0.08,29,3
0.5539125893684773,0.23226508024038212,0.166421,0.833579,1000,0.027695629468423855,-0.02322650802403825,0.5262169599000535,0.25549158826442037,True,0.0011,0.0828,0.07,0.06,29,4
0.5579125893684773,0.23076508024038211,0.16488,0.83512,1000,0.027895629468423944,-0.02307650802403821,0.5300169599000534,0.2538415882644203,True,0.0011,0.0828,0.07,0.07,29,5
0.5619125893684773,0.2292650802403821,0.163345,0.836655,1000,0.02809562946842392,-0.022926508024038228,0.5338169599000534,0.25219158826442034,True,0.0011,0.0828,0.07,0.08,29,6
0.5553125893684774,0.23376508024038212,0.1673416,0.8326584,1000,0.02776562946842387,-0.023376508024038234,0.5275469599000535,0.25714158826442035,True,0.0011,0.085,0.06,0.06,29,7
0.5593125893684774,0.23226508024038212,0.16579865,0.8342013500000001,1000,0.027965629468423847,-0.02322650802403825,0.5313469599000535,0.25549158826442037,True,0.0011,0.085,0.06,0.07,29,8
0.5633125893684774,0.23076508024038211,0.16426169999999998,0.8357383,1000,0.028165629468423936,-0.02307650802403821,0.5351469599000535,0.2538415882644203,True,0.0011,0.085,0.06,0.08,29,9
0.5583125893684774,0.23226508024038212,0.1659139,0.8340860999999999,1000,0.027915629468423853,-0.02322650802403825,0.5303969599000535,0.25549158826442037,True,0.0011,0.085,0.07,0.06,29,10
0.5623125893684774,0.23076508024038211,0.1643762,0.8356238,1000,0.02811562946842394,-0.02307650802403821,0.5341969599000534,0.2538415882644203,True,0.0011,0.085,0.07,0.07,29,11
0.5663125893684774,0.2292650802403821,0.1628445,0.8371554999999999,1000,0.02831562946842392,-0.022926508024038228,0.5379969599000535,0.25219158826442034,True,0.0011,0.085,0.07,0.08,29,12
0.5603125893684773,0.23376508024038212,0.1667616,0.8332383999999999,1000,0.02801562946842384,-0.023376508024038234,0.5322969599000534,0.25714158826442035,True,0.0011,0.0875,0.06,0.06,29,13
0.5643125893684773,0.23226508024038212,0.16522240000000002,0.8347776,1000,0.02821562946842393,-0.02322650802403825,0.5360969599000533,0.25549158826442037,True,0.0011,0.0875,0.06,0.07,29,14
0.5683125893684773,0.23076508024038211,0.1636892,0.8363108,1000,0.02841562946842391,-0.02307650802403821,0.5398969599000534,0.2538415882644203,True,0.0011,0.0875,0.06,0.08,29,15
0.5633125893684773,0.23226508024038212,0.16533765000000003,0.83466235,1000,0.028165629468423936,-0.02322650802403825,0.5351469599000533,0.25549158826442037,True,0.0011,0.0875,0.07,0.06,29,16
0.5673125893684773,0.23076508024038211,0.16380370000000002,0.8361963,1000,0.028365629468423914,-0.02307650802403821,0.5389469599000534,0.2538415882644203,True,0.0011,0.0875,0.07,0.07,29,17
0.5713125893684773,0.2292650802403821,0.16227575000000002,0.83772425,1000,0.028565629468423892,-0.022926508024038228,0.5427469599000534,0.25219158826442034,True,0.0011,0.0875,0.07,0.08,29,18
0.5653125893684773,0.23376508024038212,0.16618159999999998,0.8338184,1000,0.028265629468423925,-0.023376508024038234,0.5370469599000534,0.25714158826442035,True,0.0011,0.09,0.06,0.06,29,19
0.5693125893684773,0.23226508024038212,0.16464615,0.83535385,1000,0.028465629468423903,-0.02322650802403825,0.5408469599000534,0.25549158826442037,True,0.0011,0.09,0.06,0.07,29,20
0.5733125893684773,0.23076508024038211,0.1631167,0.8368833,1000,0.02866562946842388,-0.02307650802403821,0.5446469599000534,0.2538415882644203,True,0.0011,0.09,0.06,0.08,29,21
0.5683125893684773,0.23226508024038212,0.1647614,0.8352386,1000,0.02841562946842391,-0.02322650802403825,0.5398969599000534,0.25549158826442037,True,0.0011,0.09,0.07,0.06,29,22
0.5723125893684773,0.23076508024038211,0.1632312,0.8367688,1000,0.028615629468423887,-0.02307650802403821,0.5436969599000534,0.2538415882644203,True,0.0011,0.09,0.07,0.07,29,23
0.5763125893684773,0.2292650802403821,0.161707,0.838293,1000,0.028815629468423865,-0.022926508024038228,0.5474969599000534,0.25219158826442034,True,0.0011,0.09,0.07,0.08,29,24
0.5519125893684773,0.23376508024038212,0.167736,0.832264,1000,0.027595629468423866,-0.023376508024038234,0.5243169599000534,0.25714158826442035,True,0.0012,0.0828,0.06,0.06,29,25
0.5559125893684773,0.23226508024038212,0.1661905,0.8338095,1000,0.027795629468423844,-0.02322650802403825,0.5281169599000535,0.25549158826442037,True,0.0012,0.0828,0.06,0.07,29,26
0.5599125893684773,0.23076508024038211,0.164651,0.835349,1000,0.027995629468423933,-0.02307650802403821,0.5319169599000534,0.2538415882644203,True,0.0012,0.0828,0.06,0.08,29,27
0.5549125893684773,0.23226508024038212,0.16630575,0.83369425,1000,0.02774562946842385,-0.02322650802403825,0.5271669599000535,0.25549158826442037,True,0.0012,0.0828,0.07,0.06,29,28
0.5589125893684773,0.23076508024038211,0.1647655,0.8352345,1000,0.027945629468423938,-0.02307650802403821,0.5309669599000534,0.2538415882644203,True,0.0012,0.0828,0.07,0.07,29,29
0.5629125893684773,0.2292650802403821,0.16323125000000002,0.83676875,1000,0.028145629468423916,-0.022926508024038228,0.5347669599000534,0.25219158826442034,True,0.0012,0.0828,0.07,0.08,29,30
0.5563125893684773,0.23376508024038212,0.1672256,0.8327744,1000,0.027815629468423864,-0.023376508024038234,0.5284969599000534,0.25714158826442035,True,0.0012,0.085,0.06,0.06,29,31
0.5603125893684773,0.23226508024038212,0.1656834,0.8343166,1000,0.02801562946842384,-0.02322650802403825,0.5322969599000534,0.25549158826442037,True,0.0012,0.085,0.06,0.07,29,32
0.5643125893684773,0.23076508024038211,0.1641472,0.8358528000000001,1000,0.02821562946842393,-0.02307650802403821,0.5360969599000533,0.2538415882644203,True,0.0012,0.085,0.06,0.08,29,33
0.5593125893684773,0.23226508024038212,0.16579865000000002,0.83420135,1000,0.027965629468423847,-0.02322650802403825,0.5313469599000534,0.25549158826442037,True,0.0012,0.085,0.07,0.06,29,34
0.5633125893684773,0.23076508024038211,0.1642617,0.8357383,1000,0.028165629468423936,-0.02307650802403821,0.5351469599000533,0.2538415882644203,True,0.0012,0.085,0.07,0.07,29,35
0.5673125893684773,0.2292650802403821,0.16273075,0.83726925,1000,0.028365629468423914,-0.022926508024038228,0.5389469599000534,0.25219158826442034,True,0.0012,0.085,0.07,0.08,29,36
0.5613125893684773,0.23376508024038212,0.1666456,0.8333543999999999,1000,0.028065629468423836,-0.023376508024038234,0.5332469599000534,0.25714158826442035,True,0.0012,0.0875,0.06,0.06,29,37
0.5653125893684773,0.23226508024038212,0.16510714999999998,0.83489285,1000,0.028265629468423925,-0.02322650802403825,0.5370469599000534,0.25549158826442037,True,0.0012,0.0875,0.06,0.07,29,38
0.5693125893684773,0.23076508024038211,0.1635747,0.8364253,1000,0.028465629468423903,-0.02307650802403821,0.5408469599000534,0.2538415882644203,True,0.0012,0.0875,0.06,0.08,29,39
0.5643125893684773,0.23226508024038212,0.16522240000000002,0.8347776,1000,0.02821562946842393,-0.02322650802403825,0.5360969599000533,0.25549158826442037,True,0.0012,0.0875,0.07,0.06,29,40
0.5683125893684773,0.23076508024038211,0.1636892,0.8363108,1000,0.02841562946842391,-0.02307650802403821,0.5398969599000534,0.2538415882644203,True,0.0012,0.0875,0.07,0.07,29,41
0.5723125893684773,0.2292650802403821,0.162162,0.837838,1000,0.028615629468423887,-0.022926508024038228,0.5436969599000534,0.25219158826442034,True,0.0012,0.0875,0.07,0.08,29,42
0.5663125893684773,0.23376508024038212,0.1660656,0.8339344,1000,0.02831562946842392,-0.023376508024038234,0.5379969599000534,0.25714158826442035,True,0.0012,0.09,0.06,0.06,29,43
0.5703125893684773,0.23226508024038212,0.1645309,0.8354691,1000,0.028515629468423898,-0.02322650802403825,0.5417969599000534,0.25549158826442037,True,0.0012,0.09,0.06,0.07,29,44
0.5743125893684773,0.23076508024038211,0.1630022,0.8369978,1000,0.028715629468423876,-0.02307650802403821,0.5455969599000534,0.2538415882644203,True,0.0012,0.09,0.06,0.08,29,45
0.5693125893684773,0.23226508024038212,0.16464615,0.83535385,1000,0.028465629468423903,-0.02322650802403825,0.5408469599000534,0.25549158826442037,True,0.0012,0.09,0.07,0.06,29,46
0.5733125893684773,0.23076508024038211,0.1631167,0.8368833,1000,0.02866562946842388,-0.02307650802403821,0.5446469599000534,0.2538415882644203,True,0.0012,0.09,0.07,0.07,29,47
0.5773125893684773,0.2292650802403821,0.16159325,0.83840675,1000,0.02886562946842386,-0.022926508024038228,0.5484469599000534,0.25219158826442034,True,0.0012,0.09,0.07,0.08,29,48
0.5529125893684773,0.23376508024038212,0.16762,0.83238,1000,0.02764562946842386,-0.023376508024038234,0.5252669599000535,0.25714158826442035,True,0.0013,0.0828,0.06,0.06,29,49
0.5569125893684773,0.23226508024038212,0.16607524999999998,0.83392475,1000,0.027845629468423838,-0.02322650802403825,0.5290669599000535,0.25549158826442037,True,0.0013,0.0828,0.06,0.07,29,50
0.5609125893684773,0.23076508024038211,0.16453649999999997,0.8354635,1000,0.028045629468423927,-0.02307650802403821,0.5328669599000534,0.2538415882644203,True,0.0013,0.0828,0.06,0.08,29,51
0.5559125893684773,0.23226508024038212,0.1661905,0.8338095,1000,0.027795629468423844,-0.02322650802403825,0.5281169599000535,0.25549158826442037,True,0.0013,0.0828,0.07,0.06,29,52
0.5599125893684773,0.23076508024038211,0.164651,0.835349,1000,0.027995629468423933,-0.02307650802403821,0.5319169599000534,0.2538415882644203,True,0.0013,0.0828,0.07,0.07,29,53
0.5639125893684773,0.2292650802403821,0.1631175,0.8368825,1000,0.02819562946842391,-0.022926508024038228,0.5357169599000534,0.25219158826442034,True,0.0013,0.0828,0.07,0.08,29,54
0.5573125893684774,0.23376508024038212,0.1671096,0.8328904,1000,0.027865629468423858,-0.023376508024038234,0.5294469599000535,0.25714158826442035,True,0.0013,0.085,0.06,0.06,29,55
0.5613125893684774,0.23226508024038212,0.16556815,0.83443185,1000,0.028065629468423947,-0.02322650802403825,0.5332469599000534,0.25549158826442037,True,0.0013,0.085,0.06,0.07,29,56
0.5653125893684774,0.23076508024038211,0.1640327,0.8359673,1000,0.028265629468423925,-0.02307650802403821,0.5370469599000535,0.2538415882644203,True,0.0013,0.085,0.06,0.08,29,57
0.5603125893684774,0.23226508024038212,0.16568339999999998,0.8343166,1000,0.02801562946842384,-0.02322650802403825,0.5322969599000535,0.25549158826442037,True,0.0013,0.085,0.07,0.06,29,58
0.5643125893684774,0.23076508024038211,0.1641472,0.8358528000000001,1000,0.02821562946842393,-0.02307650802403821,0.5360969599000535,0.2538415882644203,True,0.0013,0.085,0.07,0.07,29,59
0.5683125893684774,0.2292650802403821,0.16261699999999998,0.837383,1000,0.02841562946842391,-0.022926508024038228,0.5398969599000535,0.25219158826442034,True,0.0013,0.085,0.07,0.08,29,60
0.5623125893684773,0.23376508024038212,0.1665296,0.8334704,1000,0.02811562946842394,-0.023376508024038234,0.5341969599000533,0.25714158826442035,True,0.0013,0.0875,0.06,0.06,29,61
0.5663125893684773,0.23226508024038212,0.1649919,0.8350081,1000,0.02831562946842392,-0.02322650802403825,0.5379969599000534,0.25549158826442037,True,0.0013,0.0875,0.06,0.07,29,62
0.5703125893684773,0.23076508024038211,0.1634602,0.8365398,1000,0.028515629468423898,-0.02307650802403821,0.5417969599000534,0.2538415882644203,True,0.0013,0.0875,0.06,0.08,29,63
0.5653125893684773,0.23226508024038212,0.16510714999999998,0.83489285,1000,0.028265629468423925,-0.02322650802403825,0.5370469599000534,0.25549158826442037,True,0.0013,0.0875,0.07,0.06,29,64
0.5693125893684773,0.23076508024038211,0.1635747,0.8364253,1000,0.028465629468423903,-0.02307650802403821,0.5408469599000534,0.2538415882644203,True,0.0013,0.0875,0.07,0.07,29,65
0.5733125893684773,0.2292650802403821,0.16204824999999998,0.83795175,1000,0.02866562946842388,-0.022926508024038228,0.5446469599000534,0.25219158826442034,True,0.0013,0.0875,0.07,0.08,29,66
0.5673125893684773,0.23376508024038212,0.16594960000000003,0.8340504,1000,0.028365629468423914,-0.023376508024038234,0.5389469599000534,0.25714158826442035,True,0.0013,0.09,0.06,0.06,29,67
0.5713125893684773,0.23226508024038212,0.16441565000000002,0.83558435,1000,0.028565629468423892,-0.02322650802403825,0.5427469599000534,0.25549158826442037,True,0.0013,0.09,0.06,0.07,29,68
0.5753125893684773,0.23076508024038211,0.16288770000000002,0.8371123,1000,0.02876562946842387,-0.02307650802403821,0.5465469599000534,0.2538415882644203,True,0.0013,0.09,0.06,0.08,29,69
0.5703125893684773,0.23226508024038212,0.1645309,0.8354691,1000,0.028515629468423898,-0.02322650802403825,0.5417969599000534,0.25549158826442037,True,0.0013,0.09,0.07,0.06,29,70
0.5743125893684773,0.23076508024038211,0.1630022,0.8369978,1000,0.028715629468423876,-0.02307650802403821,0.5455969599000534,0.2538415882644203,True,0.0013,0.09,0.07,0.07,29,71
0.5783125893684773,0.2292650802403821,0.1614795,0.8385205,1000,0.028915629468423854,-0.022926508024038228,0.5493969599000534,0.25219158826442034,True,0.0013,0.09,0.07,0.08,29,72
