0.000000000000000000e+00,3.052115677774825730e+00,3.633043507951994933e+00,5.066617572026610006e+00,6.659755362422061786e+00
3.052115677774825730e+00,0.000000000000000000e+00,2.867402758190912504e+00,3.543985652324767699e+00,4.479924261853345691e+00
3.633043507951994933e+00,2.867402758190912504e+00,0.000000000000000000e+00,2.869834772845522686e+00,3.260702192551491851e+00
5.066617572026610006e+00,3.543985652324767699e+00,2.869834772845522686e+00,0.000000000000000000e+00,2.865818310441289984e+00
6.659755362422061786e+00,4.479924261853345691e+00,3.260702192551491851e+00,2.865818310441289984e+00,0.000000000000000000e+00
