iteration,field_intensity,detector_angle,optimal_angle,agent_efficiency,system_entropy,guardian_score,entropy_change
40,0.2597426413807221,64.84296518838578,56.75570504584947,0.4454251702229702,0.731214546101387,0.4698843511233033,-0.006166076409201808
41,0.16620324602649506,45.642495166304094,55.71653589957994,0.3651656936036508,0.7369173590377727,0.4697320836910412,0.00570281293638566
42,0.4340214318998753,52.12779360877412,54.6350734820343,0.7782340322905584,0.7295854884328756,0.4696147963434309,-0.007331870604897057
43,0.25945156904727945,60.31800994318005,53.51558583130146,0.5064941976226915,0.7166713337504236,0.46955821269803955,-0.012914154682452033
44,0.36227618373919257,41.08305799887263,52.36249105369356,0.3236983208325669,0.7167024304818642,0.46950205061605976,3.109673144058734e-05
45,0.24908314456480285,57.714256089712585,51.18033988749895,0.5202781949256111,0.7142461989490897,0.4694578596511541,-0.0024562315327745087
46,0.29425583606879174,46.28958717948339,49.973797743297105,0.6918258226763139,0.70135114201135,0.4694744716508467,-0.012895056937739683
47,0.5577671818434131,54.07474027129222,48.74762629171449,0.5870111890288467,0.6924532120990153,0.4695330244285738,-0.00889792991233462
48,0.29203762073142503,49.98695336156531,47.50666467128609,0.7803374153702233,0.684715807016804,0.4696279125182632,-0.0077374050822113065
49,0.41387902469548277,46.834964775936925,46.25581039058627,0.9437297472326853,0.6786039856268274,0.46975121833625283,-0.006111821389976577
50,0.4973443704848068,48.116096381284926,45.0,0.7322673216853859,0.6712626053105333,0.46990880369835847,-0.007341380316294181
51,0.5647968965601654,41.035995720690075,43.74418960941373,0.7627542458696023,0.6676040316694754,0.47008260847154143,-0.003658573641057929
52,0.5902082534918439,40.970347405903325,42.49333532871391,0.8587316600133738,0.6599659935256259,0.4702920370421071,-0.007638038143849474
53,0.5872307889527947,40.30058252409947,41.2523737082855,0.909210063613309,0.653500813087749,0.4705312198516035,-0.006465180437876961
54,0.7318319761259549,31.871392925403434,40.02620225670291,0.44242649862650235,0.6481262825094518,0.47079464382346825,-0.005374530578297131
55,0.6844646098557052,33.220449178336,38.819660112501055,0.5712541377827958,0.6446005288413087,0.47107298301474837,-0.0035257536681431267
56,0.6814718030307092,34.950511572406526,37.63750894630644,0.7643727337466827,0.6281125247502827,0.47143143422395495,-0.016488004091026055
57,0.5867708396775946,36.95166542982817,36.48441416869856,0.9543496873485728,0.6275340431436734,0.4717892341974027,-0.0005784816066092546
58,0.7115937574708396,24.878694677297567,35.36492651796569,0.350419880806894,0.6302244399762494,0.47212982851095353,0.002690396832575956
59,0.7887398218757118,40.14244462372684,34.28346410042007,0.5566057761796834,0.6215154782677897,0.4725112634390829,-0.008708961708459733
60,0.8716909626630076,34.99262756562401,33.24429495415055,0.8395970025395779,0.6068769902102842,0.4729641297150872,-0.014638488057505571
61,0.7593669137431741,32.8702273310329,32.25152020502621,0.9400044096607164,0.5930887450858089,0.47348435704839503,-0.013788245124475334
62,0.9188661421996538,29.30732343068097,31.309057881426234,0.8185887605758032,0.5893347789374955,0.47401912697508475,-0.0037539661483133348
63,0.7753700411906691,33.680601645877594,30.420627451571768,0.7218070501025111,0.5849610095251703,0.4745716477538824,-0.004373769412325215
64,0.6043346646868248,28.371620995330115,29.589735144484212,0.8853153100234218,0.5797876876080312,0.47514609517553913,-0.0051733219171390486
65,0.7518237261105697,36.43161245438196,28.819660112501055,0.4671077900252411,0.5816606982001603,0.47570484272583685,0.0018730105921290685
66,0.694571517291708,29.05919626757927,28.113441489959694,0.9097590654563836,0.5754278563138616,0.476291203851575,-0.006232841886298687
67,0.688004615221723,35.92679989129761,27.473866399122727,0.42943136637654805,0.5752366886938396,0.4768727229505866,-0.00019116762002206137
68,0.7421109246333584,23.098507186500388,26.903458950679603,0.6835228609968513,0.5642300728026296,0.4775075758774254,-0.011006615891210022
69,0.6331409977242837,30.455973927943198,26.40447028223497,0.6668765287161905,0.5533436643077914,0.478195227220675,-0.010886408494838285
70,0.7680724405387085,37.75260663260584,25.97886967409693,0.30808680667905636,0.5436400561259324,0.4789292682330154,-0.00970360818185902
71,0.5823340838123345,31.319017740088025,25.628336777427375,0.5660526996075428,0.5394922395209641,0.47967889567907257,-0.004147816604968242
72,0.5252838018545644,25.122006379439988,25.354254985426227,0.9770427606506253,0.5296004492174993,0.4804760885675953,-0.00989179030346487
73,0.6501445648119645,20.85463656854123,25.157705973710446,0.6503094577654229,0.5218041945812939,0.48130909208233913,-0.0077962546362054085
74,0.5249893665350501,26.876039770581457,25.039465431434568,0.83222084563826,0.5124229642510408,0.4821869035886461,-0.009381230330253091
75,0.3534498264445438,18.47069500278149,25.0,0.5205181611891702,0.5133732195253221,0.4830505317384295,0.0009502552742812606
76,0.41513193103889195,25.62469184025659,25.039465431434568,0.9431568862539691,0.5041364348486654,0.4839582826066519,-0.009236784676656624
77,0.46438599520842744,32.03757380514104,25.157705973710442,0.5025868676002606,0.49937568407762034,0.4848843395051342,-0.004760750771045077
78,0.47075765001760966,28.006249278040222,25.354254985426227,0.7670529619155656,0.49309825216234654,0.48583744308436727,-0.006277431915273779
79,0.24648446631482956,23.475209555003296,25.62833677742738,0.8062892561633899,0.48977748587030495,0.48680031456364137,-0.0033207662920415855
80,0.29391366841284966,24.30894172609483,25.978869674096927,0.8462057083964156,0.4799957402157508,0.4878107786811122,-0.009781745654554147
81,0.17553167919315868,22.346560591020754,26.404470282234968,0.666449461382451,0.47438690159831803,0.4888442021702809,-0.005608838617432791
82,0.1816204629003863,20.5909038730109,26.903458950679603,0.5319235474507074,0.4727149641384971,0.4898771834022228,-0.0016719374598209115
83,0.329557662855523,27.19494695949763,27.473866399122734,0.9724934449121244,0.45802971485035526,0.4909874340323143,-0.014685249288141827
84,0.32789987584847907,30.2579633264954,28.1134414899597,0.8069833978070836,0.4421126854011801,0.49218299319683,-0.015917029449175182
85,0.1199491661031642,21.57287513939353,28.819660112501047,0.4844803056402907,0.42692632846700007,0.4934600236737542,-0.015186356934180006
86,0.3313236417661025,36.665357637350155,29.58973514448421,0.49284416547125676,0.4112810116008635,0.4948220296192033,-0.01564531686613658
87,0.25181257890756115,29.40621001834451,30.420627451571754,0.9035338146868754,0.40331510295270406,0.4962207740041456,-0.007965908648159426
88,0.2768899419616395,35.242205048034556,31.30905788142622,0.6748163382188628,0.39625905486738217,0.49765047380625155,-0.007056048085321875
89,0.14256445333761875,35.06363173167908,32.25152020502621,0.7548689260652578,0.39720923002314806,0.49905980606309025,0.0009501751557659185
90,0.07934649337787858,29.10671994101842,33.24429495415053,0.6611612625654146,0.38930409282096434,0.5005057259710554,-0.00790513720218372
91,0.13464992377979124,31.87918529029597,34.28346410042006,0.7862913499394658,0.38554622692793455,0.5019614197550908,-0.003757865893029807
92,0.27707734274492035,34.1129425509638,35.36492651796568,0.8823218354781391,0.3762030662575036,0.5034632033111393,-0.00934316067043094
93,0.18576674101725665,39.82929001645616,36.48441416869854,0.7157047304074595,0.366050611947391,0.5050165144524493,-0.010152454310112585
94,0.17626687106992456,34.458484474763935,37.63750894630644,0.7276737715994301,0.35825691929456605,0.5066058374887202,-0.0077936926528249986
95,0.4621579253520297,38.111082673727985,38.81966011250105,0.9315944077101562,0.34631637095134116,0.5082590216318952,-0.011940548343224874
96,0.5582953319549298,39.38752345496966,40.026202256702895,0.9381289367757926,0.34298253647668264,0.5099181121578691,-0.003333834474658498
97,0.42725655836453913,44.063399769063835,41.2523737082855,0.7549508689583875,0.3293474091751542,0.5116531650073306,-0.013635127301528447
98,0.45144166366189276,39.562768613019784,42.493335328713904,0.7459798636496566,0.31575319226295184,0.5134644077511886,-0.013594216912202348
99,0.4877635224250992,42.253656443215355,43.74418960941374,0.861523180170548,0.3070259786945957,0.5153182628278522,-0.00872721356835617
100,0.5852804240949517,33.228213597988315,44.99999999999999,0.30814690661252947,0.3046291697326767,0.5171703495405909,-0.0023968089619190204
101,0.36592548467979835,36.9679814407304,46.255810390586255,0.3950342160245538,0.29968607284190485,0.5190386288365924,-0.004943096890771817
102,0.5078341247375897,35.19446443043775,47.50666467128608,0.2919361911405576,0.29519878069552435,0.5209198867830702,-0.004487292146380473
103,0.6063797106181686,53.78255982206002,48.74762629171448,0.6044155305893473,0.2931463724593149,0.5227968609553741,-0.0020524082362094317
104,0.6182203763776155,41.26392671082611,49.9737977432971,0.41853820485335913,0.286915240359287,0.5246993581198771,-0.006231132100027898
105,0.6983521548032278,53.516058311487704,51.180339887498945,0.7917007160184535,0.2826939743904448,0.5266129935239274,-0.004221265968842191
106,0.7028460125359897,53.50281154650707,52.36249105369356,0.8922293601143821,0.2703815244012472,0.5285962024575398,-0.01231244998919762
107,0.681803710838952,55.458754035058924,53.51558583130145,0.8233969939948871,0.26598470376587796,0.530591523519583,-0.004396820635369218
108,0.6212178482027024,51.72397056894982,54.6350734820343,0.7474332380821644,0.25680493527946513,0.5326340395950633,-0.009179768486412805
109,0.8240320459404178,55.2431634004855,55.716535899579924,0.953765685953593,0.258956455464174,0.5346403372073946,0.002151520184708879
110,0.7935407316645559,52.87748221786077,56.75570504584946,0.678532919520882,0.25085160557082153,0.5366862432612797,-0.00810484989335246
111,0.7361253578161394,56.740493593023366,57.7484797949738,0.9041150850739226,0.24301714111473482,0.5387698324993552,-0.00783446445608672
112,0.9382766619429806,65.25141588543214,58.69094211857377,0.5188982958950388,0.24032341990153247,0.5408526823397884,-0.0026937212132023534
113,0.6900910280377878,61.64678911024911,59.579372548428225,0.8132297157214093,0.22798123046721427,0.5430074779435233,-0.012342189434318203
114,0.7780376065284371,62.40138920800379,60.41026485551578,0.8194577522168152,0.2192872295742851,0.5452067677926486,-0.008694000892929175
115,0.9858792158894485,61.00012652348023,61.18033988749896,0.9821400767993695,0.20745958108780832,0.5474748379448335,-0.01182764848647678
116,0.7411976527166588,66.20395194838733,61.8865585100403,0.6493786191678393,0.19257705256261684,0.5498359817894813,-0.014882528525191488
117,0.6988970367314821,56.53732169835918,62.52613360087727,0.5494259955139782,0.1851533631916168,0.5522319018833763,-0.007423689371000044
118,0.5464548985433789,60.98806869356316,63.096541049320386,0.8098977809997153,0.18081170472353744,0.5546382115549374,-0.004341658468079358
119,0.6159719021510757,68.1711478719792,63.59552971776502,0.6328247094918973,0.17027042193020403,0.5571044781081337,-0.010541282793333403
120,0.6432676881345548,57.46684076272886,64.02113032590307,0.519219292415519,0.16696624500521948,0.5595726009922384,-0.003304176924984552
121,0.6767341560913605,64.35174123828958,64.37166322257262,0.9980097846818495,0.1607757215097469,0.562065963663002,-0.006190523495472585
122,0.5489730926776685,72.90126107227387,64.64574501457378,0.43799332617287384,0.15654341047824993,0.5645687007963566,-0.004232311031496957
123,0.48158094017895403,62.74015324522423,64.84229402628955,0.8104107362026088,0.14750996471744193,0.5671201252701393,-0.009033445760808003
124,0.40653782186018783,59.05009362133689,64.96053456856544,0.5537488165821047,0.14937982273600778,0.5696307223856868,0.0018698580185658514
125,0.5382699654894516,69.37143316716657,65.0,0.6458788595397271,0.15413498297621717,0.5720774001229059,0.004755160240209394
126,0.523450624300631,60.76284355475647,64.96053456856544,0.6571985485347404,0.15148842272239163,0.5745211905261511,-0.002646560253825532
127,0.35047857282262196,70.41033315002609,64.84229402628955,0.5730376186239309,0.14878984317723218,0.5769626055071532,-0.002698579545159461
128,0.5011982116820356,60.352952754871176,64.64574501457378,0.6509781338001894,0.13345437317946196,0.5795061197008742,-0.015335469997770228
129,0.3856548230334593,68.02201452507131,64.37166322257262,0.6941722640045361,0.12672118413323427,0.5820803615627476,-0.006733189046227686
130,0.28393310161711444,62.13806811440773,64.02113032590307,0.828361006730723,0.11624279791925554,0.5847170188652256,-0.010478386213978723
131,0.3493565047947571,56.5153351127315,63.59552971776503,0.4926188830954283,0.10975527593459412,0.5873823559223847,-0.006487521984661414
132,0.32565126752451096,62.8373724725235,63.096541049320386,0.9744161014565699,0.1,0.5901044878345025,-0.012439431066640003
133,0.2001495151825056,64.3541479766098,62.526133600877266,0.832933528620889,0.1,0.5927993984274991,-0.004851256612596753
134,0.07239240732671032,72.3472498426355,61.8865585100403,0.35131601488520653,0.1,0.5954673599145657,-0.001957782503296304
135,0.2051743433297911,55.40049582891279,61.18033988749895,0.5610280325244156,0.1,0.5981086417867616,-0.009694966895878999
136,0.2732752339109955,62.06454565290214,60.41026485551577,0.8475308156508132,0.1,0.6007235108402356,-0.018149739449635126
137,0.09912126187062527,58.114527714258465,59.57937254842822,0.8637391345107763,0.1,0.6033122312031748,-0.014094269795059972
138,0.37111988691830966,63.75331226456902,58.690942118573766,0.6027594917726673,0.1,0.6058750643624846,-0.008862239261507917
139,0.03819219596649698,57.73577658712941,57.7484797949738,0.9987304857314614,0.1,0.6084122691902014,-0.012525211140690586
140,0.1563600368277462,50.30634850663968,56.75570504584947,0.5246963031701711,0.1,0.610924101969641,-0.0025646596646877393
141,0.2111890677785348,60.69391821095563,55.716535899579945,0.6079040444267991,0.1,0.6134108164212861,-0.0027110580354733115
142,0.19191107086047113,54.64198842177099,54.635073482034294,0.9993087450531899,0.1,0.6158726637284149,-0.013933844649390665
143,0.26714961700288314,47.98411879488222,53.51558583130145,0.5751371737218317,0.1,0.6183098925624724,-0.003126143661114499
144,0.07189964402866908,53.3949859337646,52.36249105369356,0.9019019316945285,0.1,0.6207227491081893,-0.009831693447766026
145,0.38325211830472805,45.863535180087624,51.18033988749896,0.587616666888265,0.1,0.6231114770884489,-0.005702897498419639
146,0.40477138044524186,48.9255257998246,49.97379774329711,0.9004801171965036,0.1,0.6254763177889061,-0.008886287869996621
147,0.37438289165366845,46.07773479387684,48.74762629171448,0.765681379228836,0.1,0.6278175100823586,-0.010652663125660693
148,0.2696676841426281,48.09339167895907,47.506664671286075,0.9430153668584467,0.1,0.6301352904528766,-0.009872676694625465
149,0.6055500139623677,41.76899578548121,46.25581039058627,0.6384694440360493,0.10083061040117547,0.6324227560940796,0.0008306104011754599
150,0.6001809551113475,33.40941216004109,45.00000000000001,0.3137813779934488,0.1,0.6346944840044805,-0.003863555432423088
151,0.6593605280120107,43.19613379864457,43.744189609413745,0.9466691804657841,0.1,0.6369434946357773,-0.006310745377858476
152,0.662098689630122,38.44952789075662,42.49333532871394,0.6673899682986524,0.1,0.6391700151607611,-0.0049328764772383436
153,0.5904371346627271,47.058720024408046,41.2523737082855,0.5595431500900545,0.1,0.6413742704804951,-0.017866280430878456
154,0.6009612841315841,34.11185591884953,40.0262022567029,0.5535325982620238,0.1,0.6435564832470317,-0.0067088595978446785
155,0.7078811559513614,39.64737820214682,38.81966011250106,0.9205611870650563,0.1,0.645716873885903,-0.009998193817186016
156,0.7828750402033063,33.426927394365094,37.637508946306454,0.6563519300253376,0.1,0.6478556606183856,-0.0025886618216874324
157,0.7316329759887548,30.003279656536137,36.484414168698564,0.5230315711684748,0.1,0.6499730594835433,-0.004473449787923965
158,0.7799850224468408,35.51272287041974,35.364926517965685,0.9853290474744639,0.1,0.6520692843600495,-0.016158939661761088
159,0.7631491956480612,44.031115377392325,34.28346410042007,0.3772809560045496,0.10522216210223821,0.6540997745211838,0.005222162102238201
160,0.6891137534181869,31.947265353195835,33.24429495415055,0.8783562990457325,0.1,0.6561547322473136,-0.01175218164604419
161,0.6441119714654739,24.533272464711843,32.25152020502622,0.46216894448980217,0.1,0.658189140396182,-0.005728046982626469
162,0.9108741860550273,35.36566394653446,31.30905788142624,0.6665363471372733,0.1,0.6602032044635618,-0.0010179218625253087
163,0.9809755515876112,26.672887373913742,30.42062745157179,0.6874446183827342,0.1,0.6621971278902679,-0.008490261182392055
164,0.6300459439437422,27.38696500911447,29.589735144484237,0.8022965201801633,0.1,0.6641711120827067,-0.006777884930039486
165,0.8857028417033793,22.62744933526289,28.819660112501076,0.5383636177336452,0.1,0.6661253564332212,-0.009269575385575279
166,0.7377859230535196,26.21786048915358,28.113441489959687,0.82732464787233,0.1,0.6680600583402306,-0.01681172076766677
167,0.7942146538220449,24.900077135689003,27.47386639912272,0.7730752196912194,0.1,0.6699754132281699,-0.010324066665593542
168,0.649550207140264,25.401024369983368,26.903458950679607,0.8604984556284068,0.1,0.6718716145672298,-0.012326795752988649
169,0.6759123894553603,31.786395917419227,26.404470282234975,0.5838024852674005,0.1,0.6737488538928991,-0.006868161772248613
170,0.7036658970684717,25.450480986951966,25.97886967409693,0.9485328384850498,0.1,0.6756073208253117,-0.01723895563751786
171,0.44851733641146607,27.60786205202031,25.628336777427382,0.8204087991035038,0.1,0.6774472030884002,-0.01255167704707003
172,0.5753060511766611,21.216758713026913,25.35425498542623,0.6611664686181421,0.1,0.6792686865288579,-0.01365202395735872
173,0.6952763077162527,37.97249451878517,25.157705973710446,0.2776264276236234,0.10339147601166859,0.6810428515381037,0.003391476011668583
174,0.40373314155191087,22.221634166032096,25.03946543143457,0.7544372842162274,0.1,0.6828283784940643,-0.006473425408247824
175,0.3756227392857175,23.41140668266403,25.0,0.8531163569279503,0.1,0.6845960501804653,-0.0076238807945685095
176,0.6339846334015111,16.634717963250196,25.039465431434568,0.4315056188743371,0.1,0.6863460451500023,-0.004403059007051605
177,0.30065806962717045,13.415652740621958,25.157705973710446,0.3090644884700962,0.1,0.6880785401698439,-0.0004211201678534517
178,0.18945901600264656,23.101350497490877,25.354254985426227,0.798284324365374,0.1,0.6897937102394871,-0.004721624778958036
179,0.3616769004708234,23.619130318734683,25.628336777427375,0.8179773388591767,0.1,0.6914917286084339,-0.0034039929556642454
180,0.267633171227981,22.12890274435584,25.978869674096924,0.6804528864761805,0.1,0.6931727667936911,-0.000748863804834304
181,0.29752224776777764,22.10964492196809,26.404470282234968,0.6508457968522454,0.1,0.6948369945970958,-0.01280411434178889
182,0.20885339426041716,31.80446292612326,26.9034589506796,0.6125648910862578,0.1,0.6964845801224665,-0.009183322895157987
183,0.25237329912272655,34.27418184547503,27.473866399122713,0.5066010115694188,0.10165711398826971,0.6981014571103746,0.00165711398826971
184,0.0854282620686023,33.86835986491031,28.11344148995968,0.5624281775029786,0.1,0.6997163980106125,-0.018551904260331875
185,0.26661181848018006,21.693939591469327,28.819660112501047,0.49038128779982476,0.1,0.701315189501848,-0.008815012540564012
186,0.1428217753217962,25.838483769281673,29.589735144484205,0.6872032784959717,0.1,0.7028979930781711,-0.007394821133391405
187,0.14802707977233182,39.028357492768905,30.42062745157178,0.4228351026793966,0.1,0.7044649686187311,-0.005938833796581809
188,0.0894800692279929,31.687030116431792,31.30905788142623,0.9629081762452246,0.1,0.7060162744038854,-0.013573614885594906
189,0.19598267573990458,29.397733197446186,32.2515202050262,0.7517295198692228,0.1,0.7075520671311881,-0.0077518426091861764
190,0.24141995044567321,37.24584908974442,33.24429495415053,0.6702158773061816,0.1,0.7090725019312178,-0.000387316211679682
191,0.2912398226813774,33.37900062853195,34.283464100420055,0.9135233456817141,0.1,0.7105777323832473,-0.012325721572330393
192,0.1294560095263972,42.18116062445071,35.36492651796567,0.5057952121693117,0.1,0.7120679105307565,-0.007616481494168293
193,0.22568983671547715,36.99013284165085,36.48441416869852,0.950685603014261,0.1,0.7135431868967905,-0.0059014363328099995
194,0.4416473292123728,40.00052064957148,37.63750894630644,0.7895428512437341,0.1,0.7150037104991642,-0.014308723931467433
195,0.3701659678722742,37.3961879960804,38.81966011250104,0.8673200605771488,0.1,0.7164496288655142,-0.011986623176925478
196,0.44886253963638856,38.83486437067092,40.02620225670289,0.8876890301416339,0.1,0.7178810880482007,-0.009431797764601632
197,0.46008513906685233,43.23463475112818,41.25237370828548,0.8201843849677146,0.1,0.7192982326390603,-0.0057699081055891804
198,0.4441696427088692,39.33062900387593,42.49333532871392,0.728862169694244,0.1,0.7207012057840113,-0.01032228285233698
199,0.44221929241791175,43.42477175961676,43.74418960941373,0.9685629653506976,0.1,0.7220901491975128,-0.005365424097469601
200,0.35792535164582745,45.2027138553829,44.99999999999999,0.979932697654773,0.1,0.7234652031768792,-0.02233710728788477
201,0.6503998144219832,49.67153759685248,46.25581039058625,0.7106517866975068,0.1,0.7248265066164521,-0.010592440369242626
202,0.5180442450341028,46.45650640010438,47.50666467128606,0.9003102731564211,0.1,0.7261741970216292,-0.013826745698928451
203,0.6179651537132284,52.399339901866185,48.7476262917145,0.694077702826978,0.1,0.7275084105227545,-0.01290120469626075
204,0.6374265291852066,45.005692718258956,49.97379774329709,0.6084682761018613,0.10046786328905292,0.7288252610975329,0.00046786328905291854
205,0.5097907590498573,48.22287760332543,51.18033988749894,0.74397620408493,0.1,0.7301329639578992,-0.006660850693978637
206,0.7076820834721246,48.87922758352421,52.362491053693546,0.7058684805489857,0.1,0.7314275897896618,-0.005346094990895289
207,0.6828004912475282,56.346537501444686,53.51558583130143,0.7534480810433872,0.1,0.7327092693631069,-0.014424704010759931
208,0.6933996135743824,59.92828263019854,54.63507348203431,0.5890048183425292,0.10112401968970379,0.733968475545734,0.001124019689703785
209,0.9165917958795604,50.74670795059498,55.71653589957993,0.6083634506760551,0.10894700515390787,0.735148181228332,0.00782298546420408
210,0.7962117877119073,68.19939995059681,56.75570504584945,0.3184246242687768,0.10879934221871473,0.7363173479451867,-0.00014766293519313887
211,0.679758378004679,60.389048485291724,57.74847979497378,0.7679298669868854,0.1000292619089189,0.7375498784066905,-0.008770080309795826
212,0.8412894613343794,55.90661029548657,58.69094211857378,0.7569688449707519,0.1,0.7387703350939652,-0.0063758485793430995
213,0.8206523127513154,55.365943770798005,59.57937254842823,0.656165078419424,0.1,0.7399785872143672,-0.004240607000861252
214,0.7261477755949353,57.06516935481665,60.410264855515784,0.7156890099151841,0.1,0.7411747568135651,-0.013247861874906421
215,0.8329133935046557,59.752639066767074,61.180339887498945,0.8669533741051083,0.1,0.7423589647167711,-0.0174907028996814
216,0.668485964110872,63.05000053171648,61.88655851004029,0.8901687725389359,0.1,0.743531330540945,-0.008946433903488371
217,0.7595477824742468,59.107792012188824,62.52613360087726,0.7104660194279543,0.1,0.7446919727068771,-0.006935183462960342
218,0.7315818786785714,67.11098991875315,63.09654104932038,0.6693522087294285,0.1,0.74584100845115,-0.007242108294256483
219,0.8622490462147985,62.3933230939963,63.595529717765025,0.8867247483368204,0.1,0.7469785538379801,-0.00597782736206429
220,0.8375656374771392,57.550154744796885,64.02113032590307,0.5235631853215044,0.1,0.7481047237709418,-0.006896656473793817
221,0.7785874816581975,63.279025225586025,64.37166322257262,0.8964938914834378,0.1,0.7492196320045741,-0.010954773738803394
222,0.7857533634978539,71.99027651885345,64.64574501457378,0.479767748039717,0.1,0.75032339115587,-0.0029352703139193985
223,0.530626206016118,68.74523472503273,64.84229402628955,0.6768578017402599,0.1,0.7514161127156529,-0.009290938264737633
