theta_a_deg,theta_b_deg,theta_diff_deg,correlation,correlation_std,n_trials
30.0,10.0,20.0,-0.7656941474217446,0.029296630529428398,100
30.0,15.0,15.0,-0.8686370911461861,0.029338362652991466,100
30.0,20.0,10.0,-0.9418489690913477,0.027972823544169467,100
30.0,25.0,5.0,-0.9862559177746515,0.029592449187171105,100
30.0,30.0,0.0,-0.9958815729970237,0.02872310560284576,100
30.0,35.0,-5.0,-0.9925553384750363,0.03121271353676649,100
30.0,40.0,-10.0,-0.9436454384318058,0.027423407528719523,100
30.0,45.0,-15.0,-0.8633491528457068,0.028726298245886912,100
30.0,50.0,-20.0,-0.7668155061469435,0.03032707251260182,100
30.0,55.0,-25.0,-0.6421237546392271,0.028948315018711448,100
30.0,60.0,-30.0,-0.5000012935973094,0.02990286214101176,100
30.0,65.0,-35.0,-0.340452563869849,0.02737486327524927,100
30.0,70.0,-40.0,-0.1744753912359553,0.030268335194623797,100
30.0,75.0,-45.0,-0.004104442554707917,0.029373480111621674,100
30.0,80.0,-50.0,0.17071862815634808,0.03034966053220051,100
30.0,85.0,-55.0,0.3437436230171413,0.02998904067191042,100
30.0,90.0,-60.0,0.49746068871941396,0.028535792087148296,100
35.0,0.0,35.0,-0.34428539102971106,0.02990809621571333,100
35.0,5.0,30.0,-0.5025355837132877,0.03163449008344319,100
35.0,10.0,25.0,-0.645072164444284,0.031378886994573495,100
35.0,15.0,20.0,-0.761617532291926,0.030011907219886946,100
35.0,20.0,15.0,-0.8665689408906131,0.03025930682133269,100
35.0,25.0,10.0,-0.9386562863191673,0.028203383878000907,100
35.0,30.0,5.0,-0.9819357200150381,0.02820464227662222,100
35.0,35.0,0.0,-1.0007754971154912,0.029093186999211484,100
35.0,40.0,-5.0,-0.9882658553731707,0.02891059610427248,100
35.0,45.0,-10.0,-0.9364003810012,0.029496811647734447,100
35.0,50.0,-15.0,-0.8700012378065908,0.029457637335377256,100
35.0,55.0,-20.0,-0.763026992724575,0.03120109559004359,100
35.0,60.0,-25.0,-0.6451427170670206,0.02904219222378337,100
35.0,65.0,-30.0,-0.4964893480565522,0.026752872504060953,100
35.0,70.0,-35.0,-0.34188008893714683,0.028913789842263758,100
35.0,75.0,-40.0,-0.17568773592231807,0.026836921595399094,100
35.0,80.0,-45.0,-0.004214872214061238,0.028887866854876074,100
35.0,85.0,-50.0,0.17236445866612093,0.02718592890799992,100
35.0,90.0,-55.0,0.34660026358304846,0.02800190643116768,100
40.0,0.0,40.0,-0.17320210212774892,0.026583370996604086,100
40.0,5.0,35.0,-0.33809749640148523,0.027428909375235073,100
40.0,10.0,30.0,-0.5022802399252714,0.030141413516124583,100
40.0,15.0,25.0,-0.6413074238410553,0.02921706604415074,100
40.0,20.0,20.0,-0.7658435040214391,0.028457638922920032,100
40.0,25.0,15.0,-0.8668319760059527,0.029270430041150253,100
40.0,30.0,10.0,-0.9410230531682596,0.028874661619631623,100
40.0,35.0,5.0,-0.9836240624242104,0.030318928851660227,100
40.0,40.0,0.0,-1.0016232244411605,0.02833556713663646,100
40.0,45.0,-5.0,-0.9845155149678247,0.03004769816319748,100
40.0,50.0,-10.0,-0.9396306827054143,0.029400395672070583,100
40.0,55.0,-15.0,-0.8681110799169842,0.028303978823263895,100
40.0,60.0,-20.0,-0.7698154313444353,0.02786295099762734,100
40.0,65.0,-25.0,-0.6436103493089766,0.028325879638459672,100
40.0,70.0,-30.0,-0.4985399080902593,0.02731056944633078,100
40.0,75.0,-35.0,-0.33790935384452125,0.027520530331916468,100
40.0,80.0,-40.0,-0.17109319336590367,0.026606153690528444,100
40.0,85.0,-45.0,-1.386556573792403e-05,0.030099736708740474,100
40.0,90.0,-50.0,0.1726460501836042,0.029901956579545343,100
45.0,0.0,45.0,0.001115404861950427,0.02765802782174946,100
45.0,5.0,40.0,-0.17029200422424037,0.029205469033570745,100
45.0,10.0,35.0,-0.3396700724953323,0.027334664713457812,100
45.0,15.0,30.0,-0.49733421873420575,0.0299618111032541,100
45.0,20.0,25.0,-0.6431000433350483,0.028127982012937532,100
45.0,25.0,20.0,-0.7653703780229476,0.029956672665838544,100
45.0,30.0,15.0,-0.8612839716923396,0.03090653573362053,100
45.0,35.0,10.0,-0.9366040955998018,0.0287282673651345,100
45.0,40.0,5.0,-0.9818026652847961,0.02969072626955643,100
45.0,45.0,0.0,-0.9975460825582614,0.026751818034599705,100
45.0,50.0,-5.0,-0.9780922243992864,0.028628171085462933,100
45.0,55.0,-10.0,-0.9396228263867974,0.029642528394121345,100
45.0,60.0,-15.0,-0.8706265766374055,0.03020049224133641,100
45.0,65.0,-20.0,-0.7693881700860628,0.029367106508905515,100
45.0,70.0,-25.0,-0.6419270018271481,0.029029960988387674,100
45.0,75.0,-30.0,-0.49749685134662086,0.02813907491218575,100
45.0,80.0,-35.0,-0.3427283504444308,0.028840409190223164,100
45.0,85.0,-40.0,-0.17197975912395666,0.029479989194819495,100
45.0,90.0,-45.0,0.005280743613883579,0.027306118533576146,100
50.0,0.0,50.0,0.17427050427522606,0.028358527433836093,100
50.0,5.0,45.0,-0.0018461410589094992,0.029234533533863342,100
50.0,10.0,40.0,-0.1721135299465332,0.02680602869564541,100
50.0,15.0,35.0,-0.3447083598579395,0.027407929457595275,100
50.0,20.0,30.0,-0.4965926324313235,0.02996108349619143,100
50.0,25.0,25.0,-0.6397208893905851,0.02860656524180025,100
50.0,30.0,20.0,-0.7691168573576764,0.02780927736433035,100
50.0,35.0,15.0,-0.8663198304829348,0.030685675687510152,100
50.0,40.0,10.0,-0.9375546030601889,0.028677919417942007,100
50.0,45.0,5.0,-0.9882766204877815,0.027297629661171618,100
50.0,50.0,0.0,-0.9954570882719536,0.027668980521052447,100
50.0,55.0,-5.0,-0.9837503619331889,0.029584132038641568,100
50.0,60.0,-10.0,-0.9399126874054342,0.03165363807640723,100
50.0,65.0,-15.0,-0.8646183215957738,0.027932211821827525,100
50.0,70.0,-20.0,-0.76653824599351,0.027422486339766374,100
50.0,75.0,-25.0,-0.6470497622338316,0.029513066926289164,100
50.0,80.0,-30.0,-0.49925843715165846,0.028173459399979325,100
50.0,85.0,-35.0,-0.3403372769480345,0.02953674350371977,100
50.0,90.0,-40.0,-0.17251487240917335,0.02635714849741684,100
55.0,0.0,55.0,0.3391861665892089,0.03040003348626962,100
55.0,5.0,50.0,0.16372535192168391,0.026120624134934874,100
55.0,10.0,45.0,-0.002564988528630988,0.02695438585304658,100
55.0,15.0,40.0,-0.17589750634751408,0.02859994721770864,100
55.0,20.0,35.0,-0.34166555344510385,0.030700197690362616,100
55.0,25.0,30.0,-0.4979913832001099,0.030715857993133307,100
55.0,30.0,25.0,-0.6432688879153065,0.029189697350623316,100
55.0,35.0,20.0,-0.7686118718741187,0.02831263068735866,100
55.0,40.0,15.0,-0.867553751333742,0.02889701663874732,100
55.0,45.0,10.0,-0.9394115143811477,0.027437617980231435,100
55.0,50.0,5.0,-0.9866170778402299,0.030139402945170875,100
55.0,55.0,0.0,-0.993954635173881,0.030308595417268613,100
55.0,60.0,-5.0,-0.9797069977314262,0.029808206367965644,100
55.0,65.0,-10.0,-0.9392721531909101,0.030655278861488867,100
55.0,70.0,-15.0,-0.8689934500203943,0.026540831541958805,100
55.0,75.0,-20.0,-0.7650886435766147,0.031092514653306334,100
55.0,80.0,-25.0,-0.640784036705751,0.03267950643282732,100
55.0,85.0,-30.0,-0.4986382991067724,0.02903254684535571,100
55.0,90.0,-35.0,-0.34081385715358636,0.03201407915047452,100
60.0,0.0,60.0,0.496970111787493,0.028547912258484142,100
60.0,5.0,55.0,0.3406266361970141,0.026713060665579547,100
60.0,10.0,50.0,0.1685710237243825,0.02818919460172155,100
60.0,15.0,45.0,-0.000886479610682746,0.030001560052876904,100
60.0,20.0,40.0,-0.16743660775855973,0.02434121340109889,100
60.0,25.0,35.0,-0.341423422371416,0.029791749622546455,100
60.0,30.0,30.0,-0.4983328197349246,0.02876069566766422,100
60.0,35.0,25.0,-0.6351695333228995,0.028876657696501606,100
60.0,40.0,20.0,-0.7710787095552075,0.02939429514008634,100
60.0,45.0,15.0,-0.8637001730360576,0.029094177608050394,100
60.0,50.0,10.0,-0.9404394754980799,0.02920241742974782,100
60.0,55.0,5.0,-0.9804840230845931,0.028876557730262695,100
60.0,60.0,0.0,-0.9969585969833727,0.02898246056385767,100
60.0,65.0,-5.0,-0.9829856442726621,0.027148244564089968,100
60.0,70.0,-10.0,-0.9417136294193856,0.027279077147481866,100
60.0,75.0,-15.0,-0.8679501424976511,0.02817600555944727,100
60.0,80.0,-20.0,-0.7708351011402849,0.028303268620864578,100
60.0,85.0,-25.0,-0.6437466134569738,0.028366835298274797,100
60.0,90.0,-30.0,-0.4983273383280402,0.02838908930910868,100
65.0,0.0,65.0,0.6376127607036942,0.027226134314379494,100
65.0,5.0,60.0,0.4982096171633831,0.029374263729564126,100
65.0,10.0,55.0,0.3414665372901564,0.028679129378691638,100
65.0,15.0,50.0,0.17480477856517973,0.02863507419606844,100
65.0,20.0,45.0,-0.005257291937264073,0.03070688359949207,100
65.0,25.0,40.0,-0.1756807407584043,0.027472928064708423,100
65.0,30.0,35.0,-0.3433089067959198,0.029201503138977236,100
65.0,35.0,30.0,-0.50330571255079,0.028208308977121527,100
65.0,40.0,25.0,-0.6459480500585064,0.030448651699943426,100
65.0,45.0,20.0,-0.768510835246184,0.02911314701585601,100
65.0,50.0,15.0,-0.8685206432438587,0.0313248393147872,100
65.0,55.0,10.0,-0.9407114641738655,0.026446999765255094,100
65.0,60.0,5.0,-0.9816745166445321,0.029653338111348352,100
65.0,65.0,0.0,-1.0041282200953545,0.027933133349934806,100
65.0,70.0,-5.0,-0.9889818046971207,0.029153541781113478,100
65.0,75.0,-10.0,-0.938905703412227,0.03030649421660343,100
65.0,80.0,-15.0,-0.8686016252044815,0.02583475182163387,100
65.0,85.0,-20.0,-0.7636350050200305,0.026615587390418256,100
65.0,90.0,-25.0,-0.6410528000021756,0.028329626298701054,100
70.0,0.0,70.0,0.7669918571686831,0.02839042835668946,100
70.0,5.0,65.0,0.6446678109365019,0.02783049652442559,100
70.0,10.0,60.0,0.5019232380487116,0.029185101773899505,100
70.0,15.0,55.0,0.34001261474741606,0.030380184647864624,100
70.0,20.0,50.0,0.17202093920263298,0.02849297226422843,100
70.0,25.0,45.0,0.004417069028488481,0.02875920442081531,100
70.0,30.0,40.0,-0.1735417168161986,0.028852835858347692,100
70.0,35.0,35.0,-0.34266092612833327,0.028631032587898102,100
70.0,40.0,30.0,-0.49814720649907396,0.027950232740515075,100
70.0,45.0,25.0,-0.6429864758168695,0.02924548034331033,100
70.0,50.0,20.0,-0.7693999611103726,0.030513171146796858,100
70.0,55.0,15.0,-0.8683867111147268,0.0266772168224309,100
70.0,60.0,10.0,-0.9409843569713339,0.027357021572430675,100
70.0,65.0,5.0,-0.9842119570607991,0.02705242365178294,100
70.0,70.0,0.0,-1.0029263953770942,0.029360920872087137,100
70.0,75.0,-5.0,-0.9829275979915226,0.029919934030567794,100
70.0,80.0,-10.0,-0.943071604142538,0.029608524001885315,100
70.0,85.0,-15.0,-0.8659681373943577,0.027536729153493478,100
70.0,90.0,-20.0,-0.7629339439292403,0.031226921663656985,100
75.0,0.0,75.0,0.866790047867596,0.02912078834792686,100
75.0,5.0,70.0,0.7642222173086924,0.026643139530956737,100
75.0,10.0,65.0,0.6408362644616291,0.027751388171163405,100
75.0,15.0,60.0,0.4989382451463159,0.029112465213764604,100
75.0,20.0,55.0,0.3440642971838407,0.02832093955123381,100
75.0,25.0,50.0,0.1697028716032451,0.028139465136163094,100
75.0,30.0,45.0,0.0009436300451217285,0.027763894692726783,100
75.0,35.0,40.0,-0.17247054154646085,0.02641832244050814,100
75.0,40.0,35.0,-0.33977265627955716,0.030761387930288923,100
75.0,45.0,30.0,-0.4952655511403774,0.030478039640886977,100
75.0,50.0,25.0,-0.6416737023621512,0.028292231745320976,100
75.0,55.0,20.0,-0.7652629472660739,0.02864998858939121,100
75.0,60.0,15.0,-0.8606881096519947,0.025998629036463695,100
75.0,65.0,10.0,-0.9407953485632788,0.029633209034762152,100
75.0,70.0,5.0,-0.984380966298184,0.027500626530097622,100
75.0,75.0,0.0,-0.9982991338466622,0.028691855264847386,100
75.0,80.0,-5.0,-0.9780184075194199,0.027664168611685434,100
75.0,85.0,-10.0,-0.938119248749804,0.027026880149504925,100
75.0,90.0,-15.0,-0.8697395391715513,0.027448361473884037,100
80.0,0.0,80.0,0.94172762233258,0.02618133611847727,100
80.0,5.0,75.0,0.86775700388496,0.0289105924293427,100
80.0,10.0,70.0,0.7612789070658346,0.02965760940032851,100
80.0,15.0,65.0,0.6378626838797623,0.028053790405354995,100
80.0,20.0,60.0,0.5009247348932915,0.02811326309451248,100
80.0,25.0,55.0,0.34695443087131933,0.02674285938572819,100
80.0,30.0,50.0,0.1724486435071593,0.02980723123165206,100
80.0,35.0,45.0,1.1646571558870458e-05,0.028365709783471357,100
80.0,40.0,40.0,-0.17833861467460518,0.028839285377319012,100
80.0,45.0,35.0,-0.33845199950889454,0.027979639718908055,100
80.0,50.0,30.0,-0.4974151507358387,0.029981692125313285,100
80.0,55.0,25.0,-0.6393111892296115,0.028193540298325034,100
80.0,60.0,20.0,-0.7718793159998136,0.02665410910129434,100
80.0,65.0,15.0,-0.866517733321814,0.030082215884711994,100
80.0,70.0,10.0,-0.9367210984037958,0.030837054172287638,100
80.0,75.0,5.0,-0.9800439636487434,0.02995716682595923,100
80.0,80.0,0.0,-1.0003569269279913,0.031550625722790465,100
80.0,85.0,-5.0,-0.9864043765764263,0.027729501656180017,100
80.0,90.0,-10.0,-0.9379940998402263,0.02932454014092945,100
85.0,0.0,85.0,0.980188437253374,0.029488521716090434,100
85.0,5.0,80.0,0.937578548222234,0.02839572249617195,100
85.0,10.0,75.0,0.8657829957826167,0.028243003562455564,100
85.0,15.0,70.0,0.7655564788075395,0.029507317173445197,100
85.0,20.0,65.0,0.6458298815035113,0.02616247079985972,100
85.0,25.0,60.0,0.4973921841674067,0.027108810020622428,100
85.0,30.0,55.0,0.336477302186624,0.027390087605043474,100
85.0,35.0,50.0,0.17560016446629598,0.02763485956874555,100
85.0,40.0,45.0,0.0013911205797119248,0.029762972611170224,100
85.0,45.0,40.0,-0.17177753619556962,0.025577742118016646,100
85.0,50.0,35.0,-0.34187839885926324,0.027743127052917465,100
85.0,55.0,30.0,-0.49290667546355754,0.025645745043307386,100
85.0,60.0,25.0,-0.6440133391360514,0.029108792803733456,100
85.0,65.0,20.0,-0.7618672688729626,0.02696750097079487,100
85.0,70.0,15.0,-0.8693982701006189,0.029998245559608845,100
85.0,75.0,10.0,-0.9382098181173124,0.02889120738855301,100
85.0,80.0,5.0,-0.989354607849584,0.030156716399991138,100
85.0,85.0,0.0,-1.002302359550192,0.027973935212717602,100
85.0,90.0,-5.0,-0.9848208202686116,0.02846769870483407,100
90.0,0.0,90.0,0.999573214996321,0.028671880687291925,100
90.0,5.0,85.0,0.9845884032083003,0.029709809709826864,100
90.0,10.0,80.0,0.9412077849378929,0.03043035459867334,100
90.0,15.0,75.0,0.8683206607471489,0.028354988360154983,100
90.0,20.0,70.0,0.7663240427395951,0.026273705538114627,100
90.0,25.0,65.0,0.6369940159656096,0.027987865435345552,100
90.0,30.0,60.0,0.49952295286160364,0.027835305945664062,100
90.0,35.0,55.0,0.3382642866600887,0.028906523387116054,100
90.0,40.0,50.0,0.17094816687687242,0.02985201085601486,100
90.0,45.0,45.0,0.001708135766522757,0.025810732727214975,100
90.0,50.0,40.0,-0.1810166222229784,0.02820502973212378,100
90.0,55.0,35.0,-0.34547275613994466,0.03045250355413728,100
90.0,60.0,30.0,-0.5046445366688189,0.028896590149647322,100
90.0,65.0,25.0,-0.638253212282033,0.02805988240848041,100
90.0,70.0,20.0,-0.7645543435148177,0.02638233234151217,100
90.0,75.0,15.0,-0.8630075841919839,0.027468380024814807,100
90.0,80.0,10.0,-0.9363352711966302,0.027851435244382307,100
90.0,85.0,5.0,-0.9828649568152906,0.026655121948247606,100
90.0,90.0,0.0,-1.0048570863287454,0.029898963333421597,100
