theta_a_deg,theta_b_deg,theta_diff_deg,correlation,correlation_std,n_trials
25.0,15.0,10.0,-0.9586134698584671,0.05902994334608152,100
25.0,20.0,5.0,-0.9881649317346711,0.06104111899225744,100
25.0,25.0,0.0,-0.9923115509923496,0.05848212245031017,100
25.0,30.0,-5.0,-0.994354192424218,0.05912148805913113,100
25.0,35.0,-10.0,-0.965407294494418,0.06078659081608888,100
25.0,40.0,-15.0,-0.9290929642362806,0.053817872072499134,100
25.0,45.0,-20.0,-0.8873568680378213,0.05739753728644405,100
25.0,50.0,-25.0,-0.8227275732577101,0.0562535878680378,100
25.0,55.0,-30.0,-0.7514996064641877,0.05721472579878421,100
25.0,60.0,-35.0,-0.6695781751791592,0.05482132055828515,100
25.0,65.0,-40.0,-0.5833455314973495,0.0575396524717353,100
25.0,70.0,-45.0,-0.5014791842065158,0.05850899795086337,100
25.0,75.0,-50.0,-0.4241192489226344,0.055118819669833126,100
25.0,80.0,-55.0,-0.3226168554834683,0.05907135815923959,100
25.0,85.0,-60.0,-0.24991197069646845,0.05788656544698375,100
25.0,90.0,-65.0,-0.1791646648467804,0.060612749969132726,100
30.0,0.0,30.0,-0.7558666263893518,0.05183547582995517,100
30.0,5.0,25.0,-0.8218999256962686,0.06155756021568197,100
30.0,10.0,20.0,-0.8865436425332882,0.05719884038781864,100
30.0,15.0,15.0,-0.9252755885778202,0.05637171122513093,100
30.0,20.0,10.0,-0.964881133057635,0.05430727014775859,100
30.0,25.0,5.0,-0.9916650672652864,0.06058330814422416,100
30.0,30.0,0.0,-1.002939350299005,0.05499338411394117,100
30.0,35.0,-5.0,-0.9971924554351402,0.06131440544644563,100
30.0,40.0,-10.0,-0.9721474877070956,0.057299097365650746,100
30.0,45.0,-15.0,-0.9359054715372095,0.057057529474061425,100
30.0,50.0,-20.0,-0.8882860942289799,0.05738105583071341,100
30.0,55.0,-25.0,-0.8228904004927103,0.05766699759073075,100
30.0,60.0,-30.0,-0.7405424784468642,0.057623411414021886,100
30.0,65.0,-35.0,-0.6759333707822903,0.05683812218303082,100
30.0,70.0,-40.0,-0.5845429854247702,0.05978646905082842,100
30.0,75.0,-45.0,-0.5088305784803266,0.060710014210512066,100
30.0,80.0,-50.0,-0.4123672550753214,0.0572103414342043,100
30.0,85.0,-55.0,-0.3263128638300243,0.05640810394174185,100
30.0,90.0,-60.0,-0.24534953611352125,0.05700190286800735,100
35.0,0.0,35.0,-0.6719752168154632,0.054913778066423856,100
35.0,5.0,30.0,-0.7579098188818334,0.056330536121792944,100
35.0,10.0,25.0,-0.8148080529622815,0.051448991264948195,100
35.0,15.0,20.0,-0.8978368203812697,0.06165290037002469,100
35.0,20.0,15.0,-0.9226820042759271,0.05881421756718794,100
35.0,25.0,10.0,-0.9663334878167735,0.05462350435670274,100
35.0,30.0,5.0,-1.002202065716191,0.05486699766621678,100
35.0,35.0,0.0,-0.9943767016544466,0.0590767410845266,100
35.0,40.0,-5.0,-0.9931878605427619,0.05373738063477102,100
35.0,45.0,-10.0,-0.9646701845887415,0.06020103388998699,100
35.0,50.0,-15.0,-0.9256080066395173,0.0555858083995578,100
35.0,55.0,-20.0,-0.8748253395502519,0.05551612342728519,100
35.0,60.0,-25.0,-0.8219733664783901,0.060024829083635094,100
35.0,65.0,-30.0,-0.7520454702169697,0.060791990262669245,100
35.0,70.0,-35.0,-0.6695907501160615,0.05625466257594102,100
35.0,75.0,-40.0,-0.5798319483244384,0.054859581800550915,100
35.0,80.0,-45.0,-0.504914489439279,0.056018743455900445,100
35.0,85.0,-50.0,-0.4193212650363442,0.06188821939296998,100
35.0,90.0,-55.0,-0.3235880714072267,0.05465420925772246,100
40.0,0.0,40.0,-0.5836095196539643,0.054192646155234114,100
40.0,5.0,35.0,-0.6769281587448245,0.05910901232982424,100
40.0,10.0,30.0,-0.7539509731006349,0.056498708083782156,100
40.0,15.0,25.0,-0.8169849975846918,0.05534282412222149,100
40.0,20.0,20.0,-0.8891769961555309,0.05716843423886898,100
40.0,25.0,15.0,-0.9469660803267197,0.05765095415561681,100
40.0,30.0,10.0,-0.9694296174074226,0.054801175748683546,100
40.0,35.0,5.0,-0.989986782559091,0.05606741826073619,100
40.0,40.0,0.0,-1.0045214961271163,0.0555925474873662,100
40.0,45.0,-5.0,-0.9810852221688936,0.05262512007599781,100
40.0,50.0,-10.0,-0.964987147457136,0.056511952272935685,100
40.0,55.0,-15.0,-0.9399267238223817,0.05915291715804484,100
40.0,60.0,-20.0,-0.8979071990783447,0.06053664900701046,100
40.0,65.0,-25.0,-0.8248962605716731,0.05644603379615207,100
40.0,70.0,-30.0,-0.7464083224020883,0.053714079321152075,100
40.0,75.0,-35.0,-0.67240394378607,0.06043751545118665,100
40.0,80.0,-40.0,-0.5846884562215152,0.06054670899729618,100
40.0,85.0,-45.0,-0.4989910634727219,0.059407807774108305,100
40.0,90.0,-50.0,-0.41603538370611093,0.05917207341058911,100
45.0,0.0,45.0,-0.5043528266068715,0.057032291389266666,100
45.0,5.0,40.0,-0.5813533390936049,0.05809674860258748,100
45.0,10.0,35.0,-0.676264070082143,0.055630173637754896,100
45.0,15.0,30.0,-0.7423547131691629,0.057040361210234876,100
45.0,20.0,25.0,-0.8163562922546127,0.06069134236962343,100
45.0,25.0,20.0,-0.8753141085467641,0.061832480226975226,100
45.0,30.0,15.0,-0.9313093529753913,0.057276675056793756,100
45.0,35.0,10.0,-0.963388002871799,0.05696602490575903,100
45.0,40.0,5.0,-0.9966036010708359,0.057264512417033786,100
45.0,45.0,0.0,-1.0014701984146264,0.05106742243694317,100
45.0,50.0,-5.0,-0.9980123028466688,0.059028213862092886,100
45.0,55.0,-10.0,-0.9714781471437297,0.060555422778692275,100
45.0,60.0,-15.0,-0.9350952203698562,0.05857062975964588,100
45.0,65.0,-20.0,-0.8793253480354218,0.05523446089084576,100
45.0,70.0,-25.0,-0.8277339865387154,0.05996846155851231,100
45.0,75.0,-30.0,-0.7523780143462883,0.05613897064505364,100
45.0,80.0,-35.0,-0.6712355193254654,0.05820679351492078,100
45.0,85.0,-40.0,-0.5848585997388409,0.058877021218327844,100
45.0,90.0,-45.0,-0.498203770929036,0.054549519990322946,100
50.0,0.0,50.0,-0.3977547969969653,0.055606612094720724,100
50.0,5.0,45.0,-0.4921220304219871,0.05698402968743872,100
50.0,10.0,40.0,-0.5905583316052214,0.05398499467955241,100
50.0,15.0,35.0,-0.6731828414723693,0.052534785619148996,100
50.0,20.0,30.0,-0.7448160787097158,0.06061803709000029,100
50.0,25.0,25.0,-0.8070148507872118,0.060227907427795505,100
50.0,30.0,20.0,-0.8847039609192123,0.053560954694387396,100
50.0,35.0,15.0,-0.9362113665130269,0.056588087372898985,100
50.0,40.0,10.0,-0.9730283367360762,0.05648405322756313,100
50.0,45.0,5.0,-0.9806595320428532,0.053767481215852043,100
50.0,50.0,0.0,-0.995681238369775,0.054419830823718554,100
50.0,55.0,-5.0,-0.9887237514236498,0.05728090028688757,100
50.0,60.0,-10.0,-0.985361034268836,0.05591997576345126,100
50.0,65.0,-15.0,-0.9366290879229485,0.059629077411579724,100
50.0,70.0,-20.0,-0.8866220964415231,0.060133038342208144,100
50.0,75.0,-25.0,-0.8195032024825205,0.0605362998638329,100
50.0,80.0,-30.0,-0.7591012514383456,0.06110670025509526,100
50.0,85.0,-35.0,-0.6683858306100566,0.05532506251765621,100
50.0,90.0,-40.0,-0.5884379963080434,0.053038887637638525,100
55.0,0.0,55.0,-0.3338005285833714,0.05366364561807188,100
55.0,5.0,50.0,-0.4164279914167387,0.0597226115312278,100
55.0,10.0,45.0,-0.49671775224863657,0.059107717867483735,100
55.0,15.0,40.0,-0.5889688771762479,0.056566247744012095,100
55.0,20.0,35.0,-0.6606494739873047,0.053424838952624086,100
55.0,25.0,30.0,-0.7576834667944374,0.05789114480661248,100
55.0,30.0,25.0,-0.816168748935753,0.059486162145043535,100
55.0,35.0,20.0,-0.8918036453980274,0.05507903984752528,100
55.0,40.0,15.0,-0.9307996232257679,0.057698956693067995,100
55.0,45.0,10.0,-0.9604468382502748,0.0534009759990818,100
55.0,50.0,5.0,-1.0005393914413307,0.05657060037362791,100
55.0,55.0,0.0,-0.9974485801666587,0.05626533674922395,100
55.0,60.0,-5.0,-0.9884360216366662,0.0556621213125772,100
55.0,65.0,-10.0,-0.9710296413945639,0.05699975217888893,100
55.0,70.0,-15.0,-0.9411773502854582,0.05525311204233377,100
55.0,75.0,-20.0,-0.8813660001456581,0.0555480971814181,100
55.0,80.0,-25.0,-0.8232060231477588,0.054429157882192276,100
55.0,85.0,-30.0,-0.756093006388009,0.05889448658475729,100
55.0,90.0,-35.0,-0.6645477292367359,0.05403175792824973,100
60.0,0.0,60.0,-0.25097023231734117,0.05731578713460636,100
60.0,5.0,55.0,-0.32886620687185397,0.05702522334943584,100
60.0,10.0,50.0,-0.4140909838053652,0.05988872591101572,100
60.0,15.0,45.0,-0.502928628822143,0.0556545680639025,100
60.0,20.0,40.0,-0.5798209023183966,0.056993275776381275,100
60.0,25.0,35.0,-0.6637882749758623,0.05911855482970864,100
60.0,30.0,30.0,-0.7510150883827973,0.06113483088812011,100
60.0,35.0,25.0,-0.8277089030521946,0.06311082008553817,100
60.0,40.0,20.0,-0.8833662620761373,0.061218562219365,100
60.0,45.0,15.0,-0.929888368929242,0.057231729109793364,100
60.0,50.0,10.0,-0.9737571538575261,0.05971676125403785,100
60.0,55.0,5.0,-0.9892862342662163,0.056717170933144094,100
60.0,60.0,0.0,-0.9962480402622721,0.056228739111606404,100
60.0,65.0,-5.0,-0.9913650409595282,0.05767447691658575,100
60.0,70.0,-10.0,-0.9736409842436673,0.05845387484097836,100
60.0,75.0,-15.0,-0.93651250237221,0.05673386210560363,100
60.0,80.0,-20.0,-0.8783165449309991,0.0597927106677507,100
60.0,85.0,-25.0,-0.8243985779883489,0.051998266185120025,100
60.0,90.0,-30.0,-0.7588778344858033,0.05889179784481974,100
65.0,0.0,65.0,-0.1706144477769708,0.05322274910570978,100
65.0,5.0,60.0,-0.24697529135193466,0.05791737656042866,100
65.0,10.0,55.0,-0.32911299098908375,0.05612591775166187,100
65.0,15.0,50.0,-0.40950909448142747,0.05420252476378729,100
65.0,20.0,45.0,-0.49237097859836304,0.05570446071658508,100
65.0,25.0,40.0,-0.5921953586702794,0.05961845272392309,100
65.0,30.0,35.0,-0.6715792733602032,0.060659731067956225,100
65.0,35.0,30.0,-0.7323044557325622,0.05369629555378408,100
65.0,40.0,25.0,-0.8265519518566155,0.053234015858420115,100
65.0,45.0,20.0,-0.8816273416326033,0.057969947660019755,100
65.0,50.0,15.0,-0.9309947467885296,0.05282286993905356,100
65.0,55.0,10.0,-0.98517724501592,0.05671022813785233,100
65.0,60.0,5.0,-0.993171973607364,0.05866255671091844,100
65.0,65.0,0.0,-1.0118265618833187,0.06082431226038768,100
65.0,70.0,-5.0,-0.9919716214174429,0.057375216883273794,100
65.0,75.0,-10.0,-0.9817671714490831,0.05898687492604442,100
65.0,80.0,-15.0,-0.930298186098598,0.05899237922610249,100
65.0,85.0,-20.0,-0.8729361656304762,0.05643291870231932,100
65.0,90.0,-25.0,-0.8174875598271112,0.054501702411774634,100
70.0,0.0,70.0,-0.11365532126070703,0.054758353449650216,100
70.0,5.0,65.0,-0.1857820495013036,0.053437778387444415,100
70.0,10.0,60.0,-0.24545561858301607,0.06059089730443247,100
70.0,15.0,55.0,-0.3377186434786574,0.05955767391743238,100
70.0,20.0,50.0,-0.41172113195103305,0.05974838073569917,100
70.0,25.0,45.0,-0.5128486271012317,0.0608396372709595,100
70.0,30.0,40.0,-0.5875872706637584,0.05642703316962415,100
70.0,35.0,35.0,-0.657471192508948,0.057346934150855594,100
70.0,40.0,30.0,-0.7535163193038366,0.05804521326162588,100
70.0,45.0,25.0,-0.8119029104631978,0.05985066972983073,100
70.0,50.0,20.0,-0.8834896648919459,0.0557724101191021,100
70.0,55.0,15.0,-0.9378745554522605,0.05833304949125499,100
70.0,60.0,10.0,-0.9673821612754558,0.056664105423944344,100
70.0,65.0,5.0,-0.9872816145796587,0.05673523098036012,100
70.0,70.0,0.0,-1.0101130795643476,0.057408430896560364,100
70.0,75.0,-5.0,-0.9978779607208051,0.05665372149019814,100
70.0,80.0,-10.0,-0.9654199205750525,0.05659154385702575,100
70.0,85.0,-15.0,-0.9334856345136419,0.05930609503887617,100
70.0,90.0,-20.0,-0.8804113841760335,0.059802332042784886,100
75.0,0.0,75.0,-0.06376250729244942,0.05730681239664717,100
75.0,5.0,70.0,-0.1163539955806943,0.05798466429862761,100
75.0,10.0,65.0,-0.17461235400831446,0.05801199258791555,100
75.0,15.0,60.0,-0.24727966771310006,0.05878570266409359,100
75.0,20.0,55.0,-0.3299479536726702,0.06070137074502076,100
75.0,25.0,50.0,-0.4097842185583486,0.05942461764385369,100
75.0,30.0,45.0,-0.508438773147765,0.05810632963927985,100
75.0,35.0,40.0,-0.583235341597898,0.059071433890597776,100
75.0,40.0,35.0,-0.6689578604071137,0.059934591911248974,100
75.0,45.0,30.0,-0.7481089055981545,0.05663001830501706,100
75.0,50.0,25.0,-0.8296032796177046,0.059337497621994695,100
75.0,55.0,20.0,-0.8830909163086686,0.056406549982652425,100
75.0,60.0,15.0,-0.9423988865170019,0.05602110519487654,100
75.0,65.0,10.0,-0.9648240161780259,0.06184731891404784,100
75.0,70.0,5.0,-0.9895396632642253,0.05540233731703524,100
75.0,75.0,0.0,-1.0024954845287284,0.058188014656023315,100
75.0,80.0,-5.0,-1.0002180167299506,0.053098350804920744,100
75.0,85.0,-10.0,-0.9739117165391833,0.057829507158659,100
75.0,90.0,-15.0,-0.9363750428295972,0.05857015586196367,100
80.0,0.0,80.0,-0.02793504270829778,0.056312617844198304,100
80.0,5.0,75.0,-0.06344121995200275,0.05877604037925139,100
80.0,10.0,70.0,-0.12463142502125832,0.055614102241314876,100
80.0,15.0,65.0,-0.17746710605517813,0.06187052756192349,100
80.0,20.0,60.0,-0.23896192355423235,0.0523578119154754,100
80.0,25.0,55.0,-0.32569103528658105,0.054983328731553135,100
80.0,30.0,50.0,-0.41408151847069896,0.055507665788576285,100
80.0,35.0,45.0,-0.4992768548790304,0.05058024733077222,100
80.0,40.0,40.0,-0.5868009966252976,0.06262437297031388,100
80.0,45.0,35.0,-0.6716889098267302,0.06000147347946252,100
80.0,50.0,30.0,-0.7538647722424426,0.05587812872572161,100
80.0,55.0,25.0,-0.8224574263501683,0.05957950427589693,100
80.0,60.0,20.0,-0.8890681714232171,0.05785096587004651,100
80.0,65.0,15.0,-0.9365854365533893,0.05681126870687723,100
80.0,70.0,10.0,-0.972893601755213,0.06311853337488418,100
80.0,75.0,5.0,-0.9892515572334701,0.05455960668949402,100
80.0,80.0,0.0,-0.9936453835965853,0.0585242221467862,100
80.0,85.0,-5.0,-0.9838795349045689,0.054946914939701594,100
80.0,90.0,-10.0,-0.981842507730219,0.061483649229699434,100
85.0,0.0,85.0,-0.007377273908257173,0.05795111257021844,100
85.0,5.0,80.0,-0.035851461362967775,0.05691261073728822,100
85.0,10.0,75.0,-0.060777863780230826,0.06080869424014109,100
85.0,15.0,70.0,-0.1197921726793738,0.062150879517532134,100
85.0,20.0,65.0,-0.17739022920591052,0.05859464682924324,100
85.0,25.0,60.0,-0.252295907542872,0.05927490936433077,100
85.0,30.0,55.0,-0.3306429573706881,0.062185332575305244,100
85.0,35.0,50.0,-0.4088658217746748,0.05722772423782803,100
85.0,40.0,45.0,-0.4955940906919226,0.05491172019127892,100
85.0,45.0,40.0,-0.5876260722016191,0.056193969002800256,100
85.0,50.0,35.0,-0.6724149614171071,0.05950192366560151,100
85.0,55.0,30.0,-0.753878735401601,0.058698429674885776,100
85.0,60.0,25.0,-0.8282255333786643,0.06004682340851711,100
85.0,65.0,20.0,-0.8786665132839124,0.06145722428057437,100
85.0,70.0,15.0,-0.9274494163543925,0.05863795041623881,100
85.0,75.0,10.0,-0.9736066169573675,0.05780158995308013,100
85.0,80.0,5.0,-0.9884226111496877,0.06048803010563584,100
85.0,85.0,0.0,-1.0001193056940878,0.05455895780583236,100
85.0,90.0,-5.0,-0.9881842232423501,0.059071631678202535,100
90.0,0.0,90.0,-0.008153068503681107,0.05472900444408945,100
90.0,5.0,85.0,-0.0097184281059644,0.057505123615636755,100
90.0,10.0,80.0,-0.02530163009643548,0.05929745280579452,100
90.0,15.0,75.0,-0.07394627451238206,0.05832202734670752,100
90.0,20.0,70.0,-0.11803477658106781,0.06206425951458433,100
90.0,25.0,65.0,-0.17509659144042788,0.05431773497626429,100
90.0,30.0,60.0,-0.25193448014126324,0.060293244319762296,100
90.0,35.0,55.0,-0.32664404553937515,0.05562765927759529,100
90.0,40.0,50.0,-0.41786444673890294,0.051643130327436636,100
90.0,45.0,45.0,-0.5074592441716571,0.06204612183805015,100
90.0,50.0,40.0,-0.5846798205085952,0.059149721315598196,100
90.0,55.0,35.0,-0.6624140985482514,0.058966365950083685,100
90.0,60.0,30.0,-0.7537395313802122,0.05613258538496114,100
90.0,65.0,25.0,-0.8246472385090402,0.05294719651693698,100
90.0,70.0,20.0,-0.8773740920796881,0.05807803954518132,100
90.0,75.0,15.0,-0.9356489246286454,0.0597177936132772,100
90.0,80.0,10.0,-0.9742600092282911,0.05516343942218335,100
90.0,85.0,5.0,-1.000227429262592,0.06327979087298735,100
90.0,90.0,0.0,-1.0011517885225785,0.057467298011513186,100
