run_id,coupling_AB,coupling_BC,coupling_AC,drift_interval,agents_per_civ,epochs_cap,renaissance_counts,mean_time_to_rebirth,knowledge_recovery_rate,cultural_half_lives,avg_cultural_half_life,global_renaissance_wave,drift_resilience,total_renaissance_count,total_collapse_count,time_sec
TD_05_05_00,0.05,0.05,0.0,400,40,1500,"{'A': 12, 'B': 3, 'C': 4}",31.473684210526315,0,"{'A': 200, 'B': 1, 'C': 1}",67.33333333333333,61.0,0.5434113494524206,19,20,0.262221097946167
TD_10_10_05,0.1,0.1,0.05,400,40,1500,"{'A': 13, 'B': 3, 'C': 3}",21.263157894736842,0,"{'A': 199, 'B': 1, 'C': 1}",67.0,67.66666666666667,0.48625864200408736,19,19,0.238206148147583
TD_15_15_10,0.15,0.15,0.1,400,40,1500,"{'A': 13, 'B': 3, 'C': 3}",21.210526315789473,0,"{'A': 199, 'B': 1, 'C': 1}",67.0,67.33333333333333,0.4859434323339735,19,19,0.2368302345275879
TD_20_10_05,0.2,0.1,0.05,400,40,1500,"{'A': 13, 'B': 3, 'C': 3}",21.210526315789473,0,"{'A': 199, 'B': 1, 'C': 1}",67.0,67.33333333333333,0.4859434323339735,19,19,0.22423386573791504
TD_08_12_02,0.08,0.12,0.02,400,40,1500,"{'A': 13, 'B': 3, 'C': 3}",21.31578947368421,0,"{'A': 199, 'B': 1, 'C': 1}",67.0,68.0,0.48607386110890477,19,19,0.23013973236083984
