theta_a_deg,theta_b_deg,theta_diff_deg,correlation,correlation_std,n_trials
35.0,25.0,10.0,-0.9379362094978181,0.027311752178351374,100
35.0,30.0,5.0,-0.9897068476172514,0.02743349883310839,100
35.0,35.0,0.0,-0.9971883508272232,0.0295383705422633,100
35.0,40.0,-5.0,-0.9851997450305369,0.02686869031738551,100
35.0,45.0,-10.0,-0.9371045578838022,0.030100516944993497,100
35.0,50.0,-15.0,-0.8623230561580877,0.027792904199778895,100
35.0,55.0,-20.0,-0.7619460021143594,0.027758061713642593,100
35.0,60.0,-25.0,-0.6430773905040996,0.03001241454181754,100
35.0,65.0,-30.0,-0.5010227351084848,0.03039599513133463,100
35.0,70.0,-35.0,-0.3413104825522824,0.02812733128797051,100
35.0,75.0,-40.0,-0.17015210741241707,0.027429790900275454,100
35.0,80.0,-45.0,-0.0024572447196394695,0.028009371727950223,100
35.0,85.0,-50.0,0.1705755007320257,0.030944109696484992,100
35.0,90.0,-55.0,0.3447210717906381,0.02732710462886123,100
40.0,0.0,40.0,-0.17204089307718,0.027096323077617054,100
40.0,5.0,35.0,-0.3449791868666639,0.02955450616491212,100
40.0,10.0,30.0,-0.5019754865503174,0.028249354041891078,100
40.0,15.0,25.0,-0.6405832060572506,0.02767141206111073,100
40.0,20.0,20.0,-0.769121830416999,0.02858421711943448,100
40.0,25.0,15.0,-0.8730020930016891,0.028825477077808408,100
40.0,30.0,10.0,-0.9394842742931426,0.027400587874341773,100
40.0,35.0,5.0,-0.9835992060387013,0.028033709130368095,100
40.0,40.0,0.0,-1.0022607480635584,0.0277962737436831,100
40.0,45.0,-5.0,-0.9791484258436026,0.026312560037998894,100
40.0,50.0,-10.0,-0.9372630393179995,0.028255976136467846,100
40.0,55.0,-15.0,-0.8694824147495198,0.029576458579022417,100
40.0,60.0,-20.0,-0.7734869318784058,0.030268324503505233,100
40.0,65.0,-25.0,-0.6445388375507412,0.028223016898076034,100
40.0,70.0,-30.0,-0.49820416120104416,0.02685703966057604,100
40.0,75.0,-35.0,-0.34271707938728674,0.030218757725593324,100
40.0,80.0,-40.0,-0.17258036136095542,0.030273354498648087,100
40.0,85.0,-45.0,0.0005044682636390596,0.029703903887054153,100
40.0,90.0,-50.0,0.17221844139714232,0.029586036705294555,100
45.0,0.0,45.0,-0.0021764133034357933,0.028516145694633333,100
45.0,5.0,40.0,-0.17091280279700027,0.02904837430129374,100
45.0,10.0,35.0,-0.34464714253532314,0.027815086818877448,100
45.0,15.0,30.0,-0.49617735658458156,0.028520180605117438,100
45.0,20.0,25.0,-0.640268853392211,0.03034567118481171,100
45.0,25.0,20.0,-0.7621903866126155,0.030916240113487613,100
45.0,30.0,15.0,-0.8651737293260247,0.028638337528396875,100
45.0,35.0,10.0,-0.9364634670253311,0.028483012452879507,100
45.0,40.0,5.0,-0.9869076152945739,0.028632256208516893,100
45.0,45.0,0.0,-1.0007350992073132,0.025533711218471578,100
45.0,50.0,-5.0,-0.9876119661824903,0.029514106931046447,100
45.0,55.0,-10.0,-0.9405085391612963,0.03027771138934613,100
45.0,60.0,-15.0,-0.8670666630232572,0.02928531487982294,100
45.0,65.0,-20.0,-0.7641960063569445,0.027617230445422872,100
45.0,70.0,-25.0,-0.6459577005342623,0.029984230779256153,100
45.0,75.0,-30.0,-0.5011890071731442,0.028069485322526826,100
45.0,80.0,-35.0,-0.34213286715698443,0.029103396757460383,100
45.0,85.0,-40.0,-0.17266543311961832,0.029438510609163915,100
45.0,90.0,-45.0,0.0008981145354820451,0.027274759995161477,100
50.0,0.0,50.0,0.1813587347517151,0.027803306047360362,100
50.0,5.0,45.0,0.003938984789006423,0.02849201484371936,100
50.0,10.0,40.0,-0.17551529905280852,0.026992497339776204,100
50.0,15.0,35.0,-0.3431065282304363,0.026267392809574498,100
50.0,20.0,30.0,-0.4974080393548579,0.030309018545000142,100
50.0,25.0,25.0,-0.6355981326585105,0.030113953713897752,100
50.0,30.0,20.0,-0.7668853127988398,0.02678047734719369,100
50.0,35.0,15.0,-0.8676247360948426,0.028294043686449496,100
50.0,40.0,10.0,-0.9412836339574695,0.02824202661378156,100
50.0,45.0,5.0,-0.9789355807805827,0.026883740607926015,100
50.0,50.0,0.0,-0.9978406191848876,0.02720991541185927,100
50.0,55.0,-5.0,-0.9829676904709808,0.028640450143443786,100
50.0,60.0,-10.0,-0.9474499827238496,0.027959987881725625,100
50.0,65.0,-15.0,-0.8678335967998035,0.02981453870578986,100
50.0,70.0,-20.0,-0.7678443805599952,0.030066519171104075,100
50.0,75.0,-25.0,-0.6418423085061647,0.030268149931916444,100
50.0,80.0,-30.0,-0.5045506257191729,0.03055335012754763,100
50.0,85.0,-35.0,-0.34070802279928,0.027662531258828105,100
50.0,90.0,-40.0,-0.17445513140421956,0.026519443818819263,100
55.0,0.0,55.0,0.33961484320256585,0.02683182280903594,100
55.0,5.0,50.0,0.17202213754182835,0.0298613057656139,100
55.0,10.0,45.0,0.0016411238756817148,0.029553858933741867,100
55.0,15.0,40.0,-0.17472057183832174,0.028283123872006048,100
55.0,20.0,35.0,-0.33683984448790405,0.026712419476312043,100
55.0,25.0,30.0,-0.5038417333972187,0.02894557240330624,100
55.0,30.0,25.0,-0.640175081732781,0.029743081072521767,100
55.0,35.0,20.0,-0.7704351550382472,0.027539519923762638,100
55.0,40.0,15.0,-0.8649188644512131,0.02884947834653399,100
55.0,45.0,10.0,-0.9349928847145688,0.0267004879995409,100
55.0,50.0,5.0,-0.9888755104798215,0.028285300186813953,100
55.0,55.0,0.0,-0.9987242900833295,0.028132668374611966,100
55.0,60.0,-5.0,-0.9828238255774892,0.027831060656288594,100
55.0,65.0,-10.0,-0.9402842862867133,0.028499876089444463,100
55.0,70.0,-15.0,-0.8701077279810582,0.027626556021166884,100
55.0,75.0,-20.0,-0.7652163324120624,0.02777404859070904,100
55.0,80.0,-25.0,-0.643693718838784,0.027214578941096138,100
55.0,85.0,-30.0,-0.5030465031940046,0.029447243292378644,100
55.0,90.0,-35.0,-0.33878897211261966,0.027015878964124867,100
60.0,0.0,60.0,0.4995148838413293,0.028657893567303184,100
60.0,5.0,55.0,0.34208200405832456,0.028512611674717917,100
60.0,10.0,50.0,0.1731906413475151,0.02994436295550786,100
60.0,15.0,45.0,-0.0014643144110714737,0.02782728403195125,100
60.0,20.0,40.0,-0.1701465844093961,0.028496637888190637,100
60.0,25.0,35.0,-0.3384092449821828,0.02955927741485432,100
60.0,30.0,30.0,-0.5005075441913988,0.030567415444060053,100
60.0,35.0,25.0,-0.6459451587910019,0.03155541004276908,100
60.0,40.0,20.0,-0.7662164633773021,0.030609281109682494,100
60.0,45.0,15.0,-0.8644632373029502,0.028615864554896685,100
60.0,50.0,10.0,-0.9416480425181943,0.029858380627018923,100
60.0,55.0,5.0,-0.9832489318922641,0.028358585466572047,100
60.0,60.0,0.0,-0.998124020131136,0.028114369555803213,100
60.0,65.0,-5.0,-0.9842883352389201,0.028837238458292863,100
60.0,70.0,-10.0,-0.941589957711265,0.029226937420489176,100
60.0,75.0,-15.0,-0.8677753040244339,0.02836693105280181,100
60.0,80.0,-20.0,-0.7636916048047331,0.02989635533387534,100
60.0,85.0,-25.0,-0.6442899962590789,0.02599913309256001,100
60.0,90.0,-30.0,-0.5044389172429016,0.02944589892240987,100
65.0,0.0,65.0,0.6467834833764192,0.026611374552854887,100
65.0,5.0,60.0,0.5015123543240325,0.02895868828021433,100
65.0,10.0,55.0,0.3419586119997096,0.028062958875830938,100
65.0,15.0,50.0,0.17548158600948405,0.02710126238189365,100
65.0,20.0,45.0,0.003814510700818504,0.02785223035829254,100
65.0,25.0,40.0,-0.17633381258533748,0.029809226361961545,100
65.0,30.0,35.0,-0.3423047441743533,0.03032986553397811,100
65.0,35.0,30.0,-0.49115222786628115,0.02684814777689204,100
65.0,40.0,25.0,-0.6453666831932122,0.026617007929210058,100
65.0,45.0,20.0,-0.7653470031555352,0.028984973830009874,100
65.0,50.0,15.0,-0.8650164262325937,0.02641143496952678,100
65.0,55.0,10.0,-0.9473580880973914,0.028355114068926168,100
65.0,60.0,5.0,-0.9851918015628379,0.02933127835545922,100
65.0,65.0,0.0,-1.0059132809416593,0.03041215613019384,100
65.0,70.0,-5.0,-0.9845916254678777,0.028687608441636897,100
65.0,75.0,-10.0,-0.9456530513139729,0.029493437463022208,100
65.0,80.0,-15.0,-0.8646681458876282,0.029496189613051244,100
65.0,85.0,-20.0,-0.7610014151544717,0.028216459351159656,100
65.0,90.0,-25.0,-0.6408344871784603,0.027250851205887317,100
70.0,0.0,70.0,0.76770567170888,0.0273791767248251,100
70.0,5.0,65.0,0.6391996825142526,0.02671888919372221,100
70.0,10.0,60.0,0.5022721907084918,0.030295448652216235,100
70.0,15.0,55.0,0.33765578575492283,0.029778836958716186,100
70.0,20.0,50.0,0.17437556727468112,0.029874190367849583,100
70.0,25.0,45.0,-0.006424313550615797,0.03041981863547975,100
70.0,30.0,40.0,-0.17402976858207705,0.02821351658481207,100
70.0,35.0,35.0,-0.3352507037487257,0.028673467075427797,100
70.0,40.0,30.0,-0.5017581596519183,0.029022606630812936,100
70.0,45.0,25.0,-0.6380421624965034,0.02992533486491537,100
70.0,50.0,20.0,-0.7662781647852064,0.027886205059551052,100
70.0,55.0,15.0,-0.868456330564459,0.029166524745627496,100
70.0,60.0,10.0,-0.938460546227159,0.028332052711972183,100
70.0,65.0,5.0,-0.9822466220489854,0.028367615490180055,100
70.0,70.0,0.0,-1.0050565397821736,0.028704215448280185,100
70.0,75.0,-5.0,-0.9875447951195586,0.028326860745099075,100
70.0,80.0,-10.0,-0.9374794258769577,0.028295771928512882,100
70.0,85.0,-15.0,-0.8662618700951501,0.029653047519438095,100
70.0,90.0,-20.0,-0.7647390244272504,0.02990116602139244,100
75.0,0.0,75.0,0.8676377991921044,0.028653406198323586,100
75.0,5.0,70.0,0.7663563345488863,0.0289923321493138,100
75.0,10.0,65.0,0.6447845302607473,0.029005996293957774,100
75.0,15.0,60.0,0.5013601661434499,0.02939285133204679,100
75.0,20.0,55.0,0.34154113065791636,0.03035068537251038,100
75.0,25.0,50.0,0.17534402397102342,0.029712308821926842,100
75.0,30.0,45.0,-0.004219386573882523,0.02905316481963993,100
75.0,35.0,40.0,-0.17185380404914688,0.029535716945298888,100
75.0,40.0,35.0,-0.3409940376978085,0.029967295955624487,100
75.0,45.0,30.0,-0.4990544527990773,0.02831500915250853,100
75.0,50.0,25.0,-0.6468923470737569,0.029668748810997337,100
75.0,55.0,20.0,-0.7660787904935676,0.02820327499132621,100
75.0,60.0,15.0,-0.8707184960968298,0.028010552597438274,100
75.0,65.0,10.0,-0.9371814736784444,0.030923659457023918,100
75.0,70.0,5.0,-0.9833756463912686,0.027701168658517624,100
75.0,75.0,0.0,-1.0012477422643642,0.029094007328011658,100
75.0,80.0,-5.0,-0.9887148231241314,0.026549175402460372,100
75.0,85.0,-10.0,-0.941725323859023,0.028914753579329495,100
75.0,90.0,-15.0,-0.8677065742531278,0.02928507793098184,100
80.0,0.0,80.0,0.9408019442352824,0.028156308922099152,100
80.0,5.0,75.0,0.8677984428623275,0.029388020189625687,100
80.0,10.0,70.0,0.7622176198286045,0.027807051120657435,100
80.0,15.0,65.0,0.6433571542373155,0.030935263780961744,100
80.0,20.0,60.0,0.5055190382228837,0.026178905957737707,100
80.0,25.0,55.0,0.343669589850961,0.027491664365776568,100
80.0,30.0,50.0,0.17319537401484827,0.02775383289428814,100
80.0,35.0,45.0,0.0003615725604848056,0.025290123665386105,100
80.0,40.0,40.0,-0.17363663156284673,0.03131218648515694,100
80.0,45.0,35.0,-0.34235956240761667,0.03000073673973126,100
80.0,50.0,30.0,-0.5019323861212213,0.027939064362860803,100
80.0,55.0,25.0,-0.6433194204399885,0.02978975213794846,100
80.0,60.0,20.0,-0.7690674180508421,0.028925482935023256,100
80.0,65.0,15.0,-0.8678117711150237,0.02840563435343861,100
80.0,70.0,10.0,-0.941216266467038,0.031559266687442085,100
80.0,75.0,5.0,-0.9832315933758912,0.027279803344747014,100
80.0,80.0,0.0,-0.9968226917982925,0.029262111073393108,100
80.0,85.0,-5.0,-0.9805455822114404,0.027473457469850797,100
80.0,90.0,-10.0,-0.945690719454541,0.03074182461484972,100
85.0,0.0,85.0,0.9849171778050273,0.02897555628510923,100
85.0,5.0,80.0,0.9368437349079476,0.028456305368644113,100
85.0,10.0,75.0,0.8691301209482135,0.030404347120070542,100
85.0,15.0,70.0,0.7646372459995466,0.031075439758766067,100
85.0,20.0,65.0,0.6433955926619492,0.02929732341462162,100
85.0,25.0,60.0,0.49885204622856394,0.02963745468216539,100
85.0,30.0,55.0,0.34119362880890747,0.031092666287652625,100
85.0,35.0,50.0,0.17580322236286036,0.028613862118914014,100
85.0,40.0,45.0,0.00220295465403865,0.02745586009563946,100
85.0,45.0,40.0,-0.1740491693510074,0.028096984501400125,100
85.0,50.0,35.0,-0.34272258820280527,0.029750961832800755,100
85.0,55.0,30.0,-0.5019393677008005,0.02934921483744288,100
85.0,60.0,25.0,-0.6462034739542368,0.030023411704258554,100
85.0,65.0,20.0,-0.7638665889811896,0.030728612140287184,100
85.0,70.0,15.0,-0.8632437610155254,0.0293189752081194,100
85.0,75.0,10.0,-0.941572774068115,0.028900794976540065,100
85.0,80.0,5.0,-0.9828171203339998,0.03024401505281791,100
85.0,85.0,0.0,-1.000059652847044,0.02727947890291618,100
85.0,90.0,-5.0,-0.982697926380331,0.029535815839101268,100
90.0,0.0,90.0,0.9959234657481595,0.027364502222044725,100
90.0,5.0,85.0,0.9837466007061738,0.028752561807818395,100
90.0,10.0,80.0,0.9421186505412134,0.029648726402897254,100
90.0,15.0,75.0,0.8625459155821379,0.029161013673353758,100
90.0,20.0,70.0,0.7655159440486996,0.031032129757292165,100
90.0,25.0,65.0,0.6445424115446907,0.027158867488132146,100
90.0,30.0,60.0,0.49903275992936824,0.03014662215988115,100
90.0,35.0,55.0,0.34319308472456383,0.027813829638797645,100
90.0,40.0,50.0,0.17130390988074626,0.025821565163718318,100
90.0,45.0,45.0,-0.003729622085828538,0.031023060919025076,100
90.0,50.0,40.0,-0.17257604350449543,0.0295748606577991,100
90.0,55.0,35.0,-0.3377221567683774,0.029483182975041843,100
90.0,60.0,30.0,-0.5018697656901061,0.028066292692480566,100
90.0,65.0,25.0,-0.6444143265194248,0.026473598258468487,100
90.0,70.0,20.0,-0.7632203783790777,0.02903901977259066,100
90.0,75.0,15.0,-0.8673435151526517,0.029858896806638602,100
90.0,80.0,10.0,-0.9418994702035769,0.027581719711091676,100
90.0,85.0,5.0,-0.988719529390452,0.031639895436493676,100
90.0,90.0,0.0,-1.0005758942612895,0.028733649005756593,100
