run_id,domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,sha256_data,cci_ci_lo,cci_ci_hi,survival_ci_lo,survival_ci_hi,cci_ci,survival_ci
1699,cosmic,200,0.01,0.5,103,0.5090170116527961,0.779040741781902,0.31090919542353596,0.4571246605545332,True,c39d1e734e0fd34073c83d2c5e9665235f43fff7190a6ef4e0ff4e8a68bbc2de,0.5090623867414423,0.5099340473363052,0.7785556507437679,0.7791024766619142,1,1
1700,cosmic,200,0.01,0.5,104,0.510860985205984,0.7792017173480171,0.30998709918045864,0.459018487368407,True,804681874b4cf1c832be79c6eb9f7eebcf4413b25661c40598e45a7ee33c4ffd,0.5090623867414423,0.5099340473363052,0.7785556507437679,0.7791024766619142,1,1
1701,cosmic,200,0.01,0.5,105,0.5091539799305087,0.7796201016474381,0.3080930096305233,0.468071008525197,True,3c83db49b8994de889401dc75f834fa8b1194c525f7c1cfabf6e392f4b27220b,0.5090623867414423,0.5099340473363052,0.7785556507437679,0.7791024766619142,1,1
1702,cosmic,200,0.01,0.5,106,0.5111003893463217,0.7791408738297209,0.30974223111687177,0.45466637146893396,True,70735a67e4ecffe443aecb6710213671bcd188bced27c8323384e1141117d2e9,0.5090623867414423,0.5099340473363052,0.7785556507437679,0.7791024766619142,1,1
1703,cosmic,200,0.01,0.5,107,0.510563913923287,0.7795090256001772,0.31029488854496956,0.4482313764000122,True,dec2ede872771fef44f808d583e6838cfb2ea649461d66417ac27a806cc83cb9,0.5090623867414423,0.5099340473363052,0.7785556507437679,0.7791024766619142,1,1
1704,cosmic,200,0.01,0.5,108,0.5090658095764743,0.7787441400338974,0.3107390517978896,0.44644617326204855,True,e1f42523f19f03b1d612870db83cb4624d939b60f17f9a04c3e53a4465bef6d2,0.5090623867414423,0.5099340473363052,0.7785556507437679,0.7791024766619142,1,1
1705,cosmic,200,0.011,0.2,101,0.5481111549447605,0.8089733154815406,0.2965056963931974,0.4470586002695081,True,926661e86fcecdc9e0dd86b0ca5d19a062be91bf9a58dc4d2cf1a9bac9ee2111,0.5497290506303316,0.5506007112251945,0.8098223162993236,0.81036914221747,1,1
1706,cosmic,200,0.011,0.2,102,0.5495774578055362,0.8089055725027291,0.2969884933288,0.45925805355245414,True,390909b5311be0366f534ac75e2c9d0c886db002ceb88b121294fdc4682a7274,0.5497290506303316,0.5506007112251945,0.8098223162993236,0.81036914221747,1,1
1707,cosmic,200,0.011,0.2,103,0.5496836755416855,0.8103074073374577,0.295275862645758,0.4509776415001962,True,d7959807173991872b0979ed023bcb1b9189f94f2d90e18508ad75a7e3c11b14,0.5497290506303316,0.5506007112251945,0.8098223162993236,0.81036914221747,1,1
1708,cosmic,200,0.011,0.2,104,0.5515276490948734,0.810468382903573,0.2943537664026808,0.45287428236123645,True,cfda3efb12cc0f776d840311774591fc57e83cf98f10432bb27da225532be4cb,0.5497290506303316,0.5506007112251945,0.8098223162993236,0.81036914221747,1,1
