M_w1,M_w1_lo,M_w1_hi,M_att,M_att_lo,M_att_hi,M_rec,M_rec_lo,M_rec_hi,DeltaM,A_M,EM,R_M,T_rec,disp_rec_mean,disp_rec_max,_variant
0.3641792203291903,0.2646354293785136,0.4235098192447194,0.421479753040565,0.303311250962621,0.5688068366003799,0.4180240104036166,0.3899051701207123,0.4638093453576859,0.0538447900744262,0.1217359387331386,-0.0094891263532959,1.1478524503011311,0.7872846108140226,0.0697443408656963,0.1731004122690775,baseline_v54
0.3851347241730279,0.2733339946397172,0.4481601879408548,0.4694649606726264,0.3639809796238263,0.5732090019067939,0.4554337039433584,0.4315962756091731,0.4927955176316075,0.0702989797703305,0.0474268994973032,-0.0364320738915358,1.1825308790872555,0.7926322043969103,0.09495313876896,0.1546139604733508,anneal_v1
0.377566432268976,0.2672842831200701,0.4407134738948519,0.4680692211354372,0.3516203558300532,0.5882388387644698,0.450252307109454,0.4341513923859768,0.4729103651209438,0.0726858748404779,0.0518921528778457,-0.0471888189819018,1.1925114857368917,0.7800554565260448,0.1002749961040935,0.1747809987959618,anneal_v2
