bandwidth_nm,n_center,n_group,v_phase_ms,v_group_ms,dispersion_ratio
10.0,16000000001.0,48000000001.0,0.018737499998828906,0.006245833333203212,0.3333333333472222
50.0,16000000001.0,48000000001.0,0.018737499998828906,0.006245833333203212,0.3333333333472222
100.0,16000000001.0,48000000001.0,0.018737499998828906,0.006245833333203212,0.3333333333472222
