domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,CCI_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,1200,0.004,0.02,1005,0.4481258869378971,0.7787291848938688,0.3096238179207475,0.43984408103014966,True,0.4487433015259389,0.44838122193734953,0.4491129274205997,1,0.7785362010121312,0.7784032296902217,0.778676816949379,1
bio,1200,0.004,0.02,1006,0.4478431718664762,0.7781794821837026,0.3111539936060862,0.4581421120557789,True,0.4487433015259389,0.44838122193734953,0.4491129274205997,1,0.7785362010121312,0.7784032296902217,0.778676816949379,1
bio,1200,0.004,0.04,1001,0.4466680799378614,0.7767576893397661,0.31230387000286175,0.4561805009595909,True,0.44714330152593884,0.4467812219373494,0.4475129274205997,1,0.7768962010121313,0.7767632296902218,0.7770368169493791,1
bio,1200,0.004,0.04,1002,0.44741483229113677,0.7766055384071221,0.3122762573613318,0.436586271602519,True,0.44714330152593884,0.4467812219373494,0.4475129274205997,1,0.7768962010121313,0.7767632296902218,0.7770368169493791,1
bio,1200,0.004,0.04,1003,0.44851901250769616,0.7774121530201182,0.3117657655781268,0.4566337485378884,True,0.44714330152593884,0.4467812219373494,0.4475129274205997,1,0.7768962010121313,0.7767632296902218,0.7770368169493791,1
bio,1200,0.004,0.04,1004,0.4474888256145655,0.7769731582282099,0.31215253688570244,0.45136965717211736,True,0.44714330152593884,0.4467812219373494,0.4475129274205997,1,0.7768962010121313,0.7767632296902218,0.7770368169493791,1
bio,1200,0.004,0.04,1005,0.4465258869378971,0.7770891848938688,0.3104438179207475,0.44016622448899084,True,0.44714330152593884,0.4467812219373494,0.4475129274205997,1,0.7768962010121313,0.7767632296902218,0.7770368169493791,1
bio,1200,0.004,0.04,1006,0.4462431718664761,0.7765394821837026,0.3119739936060862,0.458453208040922,True,0.44714330152593884,0.4467812219373494,0.4475129274205997,1,0.7768962010121313,0.7767632296902218,0.7770368169493791,1
bio,1200,0.0043,0.01,1001,0.4540680791045283,0.781217689006433,0.3100738701695283,0.45532929315806314,True,0.4545433006926057,0.4541812211040162,0.4549129265872664,1,0.7813562006787981,0.7812232293568888,0.7814968166160459,1
bio,1200,0.0043,0.01,1002,0.4548148314578036,0.781065538073789,0.3100462575279984,0.4357091600114951,True,0.4545433006926057,0.4541812211040162,0.4549129265872664,1,0.7813562006787981,0.7812232293568888,0.7814968166160459,1
