domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,CCI_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,2000,0.004,0.01,1105,0.45019588941538724,0.7800683911939268,0.31058010488700893,0.43882992077539124,True,0.4492070857238365,0.4488313045267093,0.4495863429734889,1,0.7793761664330654,0.7791633655709325,0.7796073438473243,1
bio,2000,0.004,0.01,1106,0.45036972679647613,0.7799695878229088,0.3100076419785884,0.4381862926522305,True,0.4492070857238365,0.4488313045267093,0.4495863429734889,1,0.7793761664330654,0.7791633655709325,0.7796073438473243,1
bio,2000,0.004,0.02,1101,0.4483737575081409,0.778179136180465,0.3109030482995022,0.4411695639534239,True,0.4484070857238365,0.44803130452670925,0.44878634297348885,1,0.7785561664330652,0.7783433655709324,0.7787873438473242,1
bio,2000,0.004,0.02,1102,0.4477389371409331,0.7784762829317271,0.311700246509828,0.43498281747476303,True,0.4484070857238365,0.44803130452670925,0.44878634297348885,1,0.7785561664330652,0.7783433655709324,0.7787873438473242,1
bio,2000,0.004,0.02,1103,0.4476559909067862,0.7780895000894079,0.3104549371753709,0.43354308705065275,True,0.4484070857238365,0.44803130452670925,0.44878634297348885,1,0.7785561664330652,0.7783433655709324,0.7787873438473242,1
bio,2000,0.004,0.02,1104,0.4477082125752952,0.7781941003799566,0.30978842371772375,0.4417035056128011,True,0.4484070857238365,0.44803130452670925,0.44878634297348885,1,0.7785561664330652,0.7783433655709324,0.7787873438473242,1
bio,2000,0.004,0.02,1105,0.4493958894153873,0.7792483911939266,0.3109901048870089,0.43899083103232467,True,0.4484070857238365,0.44803130452670925,0.44878634297348885,1,0.7785561664330652,0.7783433655709324,0.7787873438473242,1
bio,2000,0.004,0.02,1106,0.44956972679647617,0.7791495878229087,0.3104176419785884,0.43834763111191477,True,0.4484070857238365,0.44803130452670925,0.44878634297348885,1,0.7785561664330652,0.7783433655709324,0.7787873438473242,1
bio,2000,0.0042,0.005,1101,0.45290709028591875,0.7807424692915761,0.3096213817439466,0.4406670320082556,True,0.4529404185016143,0.4525646373044871,0.4533196757512667,1,0.7811194995441765,0.7809066986820438,0.7813506769584354,1
bio,2000,0.0042,0.005,1102,0.452272269918711,0.7810396160428383,0.31041857995427247,0.43447771585802036,True,0.4529404185016143,0.4525646373044871,0.4533196757512667,1,0.7811194995441765,0.7809066986820438,0.7813506769584354,1
bio,2000,0.0042,0.005,1103,0.4521893236845641,0.7806528332005191,0.30917327061981537,0.4330351441061165,True,0.4529404185016143,0.4525646373044871,0.4533196757512667,1,0.7811194995441765,0.7809066986820438,0.7813506769584354,1
bio,2000,0.0042,0.005,1104,0.452241545353073,0.7807574334910676,0.3085067571621682,0.4411995259736504,True,0.4529404185016143,0.4525646373044871,0.4533196757512667,1,0.7811194995441765,0.7809066986820438,0.7813506769584354,1
bio,2000,0.0042,0.005,1105,0.45392922219316517,0.7818117243050379,0.30970843833145334,0.43848700617227315,True,0.4529404185016143,0.4525646373044871,0.4533196757512667,1,0.7811194995441765,0.7809066986820438,0.7813506769584354,1
bio,2000,0.0042,0.005,1106,0.454103059574254,0.7817129209340199,0.3091359754230328,0.4378424658261123,True,0.4529404185016143,0.4525646373044871,0.4533196757512667,1,0.7811194995441765,0.7809066986820438,0.7813506769584354,1
bio,2000,0.0042,0.01,1101,0.45250709028591873,0.7803324692915761,0.3098263817439466,0.4407475734113981,True,0.45254041850161436,0.45216463730448714,0.45291967575126674,1,0.7807094995441766,0.7804966986820436,0.7809406769584354,1
bio,2000,0.0042,0.01,1102,0.45187226991871104,0.7806296160428383,0.31062357995427237,0.4345586652203932,True,0.45254041850161436,0.45216463730448714,0.45291967575126674,1,0.7807094995441766,0.7804966986820436,0.7809406769584354,1
bio,2000,0.0042,0.01,1103,0.4517893236845641,0.780242833200519,0.30937827061981527,0.43311654865929916,True,0.45254041850161436,0.45216463730448714,0.45291967575126674,1,0.7807094995441766,0.7804966986820436,0.7809406769584354,1
