CCI,hazard,risk,survival,epoch,epsilon,shock_severity,seed,run_idx
0.5314479488757995,0.2743843981263534,0.1939203055352345,0.8060796944647655,1000,0.0005,0.5,101,1
0.5285267802767568,0.2669533538438298,0.1991931804459302,0.8008068195540697,1000,0.001,0.5,101,2
0.5315634611161746,0.2593178960484848,0.2091816824403738,0.7908183175596262,1000,0.0015,0.5,101,3
0.5241764780673103,0.2752775854479164,0.1924200322547697,0.8075799677452302,1000,0.0005,0.5,102,1
0.5185576269037561,0.2688992453970942,0.1926881698756217,0.8073118301243782,1000,0.001,0.5,102,2
0.5339310852247,0.2547907032443741,0.1903001637272238,0.8096998362727762,1000,0.0015,0.5,102,3
0.5037550515472059,0.2717190057590459,0.1991620669986704,0.8008379330013295,1000,0.0005,0.5,103,1
0.5223017696850094,0.2617445898115638,0.1727278098270666,0.8272721901729334,1000,0.001,0.5,103,2
0.5405155506723855,0.2587969473166852,0.1988001134973511,0.8011998865026488,1000,0.0015,0.5,103,3
